Time,axis_1_raw_position_resolver_motor,axis_1_enc_position_resolver_motor,axis_1_actual_position,raw_position_1_ext
8393,-11076848.0,219.83642578125,-157.9196864451653,3316
8498,-11076848.0,219.83642578125,-157.9196864451653,3316
8596,-11076848.0,219.83642578125,-157.9196864451653,3316
8696,-11076848.0,219.83642578125,-157.9196864451653,3316
8795,-11076848.0,219.83642578125,-157.9196864451653,3316
8893,-11076848.0,219.83642578125,-157.9196864451653,3385
8995,-11076848.0,219.83642578125,-157.9196864451653,3385
9095,-11076848.0,219.83642578125,-154.45887923224024,3385
9195,-11076848.0,219.83642578125,-154.45887923224024,3385
9296,-11076848.0,219.83642578125,-154.45887923224024,3385
9392,-10838147.0,76.212158203125,-154.45887923224024,3385
9494,-10838147.0,76.212158203125,-154.45887923224024,3385
9594,-10838147.0,76.212158203125,-154.45887923224024,3385
9697,-10838147.0,76.212158203125,-154.45887923224024,3385
9798,-10838147.0,76.212158203125,-154.45887923224024,3385
9894,-10838147.0,76.212158203125,-154.45887923224024,3385
9995,-10838147.0,76.212158203125,-154.45887923224024,3385
10094,-10838147.0,76.212158203125,-151.26329968462167,3385
10196,-10838147.0,76.212158203125,-151.26329968462167,3385
10295,-10591935.0,76.212158203125,-151.26329968462167,3385
10395,-10591935.0,76.212158203125,-151.26329968462167,3385
10498,-10591935.0,76.212158203125,-151.26329968462167,3385
10594,-10591935.0,344.59716796875,-151.26329968462167,3385
10694,-10591935.0,344.59716796875,-151.26329968462167,3385
10796,-10591935.0,344.59716796875,-151.26329968462167,3453
10892,-10591935.0,344.59716796875,-151.26329968462167,3453
11001,-10591935.0,344.59716796875,-151.26329968462167,3453
11096,-10591935.0,344.59716796875,-148.04042083815474,3453
11195,-10591935.0,344.59716796875,-148.04042083815474,3453
11295,-10389009.0,344.59716796875,-148.04042083815474,3453
11393,-10389009.0,344.59716796875,-148.04042083815474,3453
11496,-10389009.0,344.59716796875,-148.04042083815474,3453
11594,-10389009.0,89.1046142578125,-148.04042083815474,3453
11695,-10389009.0,89.1046142578125,-148.04042083815474,3453
11798,-10389009.0,89.1046142578125,-148.04042083815474,3453
11896,-10389009.0,89.1046142578125,-148.04042083815474,3453
11995,-10389009.0,89.1046142578125,-148.04042083815474,3453
12098,-10389009.0,89.1046142578125,-148.04042083815474,3453
12197,-10389009.0,89.1046142578125,-148.04042083815474,3453
12294,-10389009.0,89.1046142578125,-144.66858123099297,3453
12398,-10389009.0,89.1046142578125,-144.66858123099297,3453
12497,-10389009.0,89.1046142578125,-144.66858123099297,3453
12592,-10136020.0,10.2996826171875,-144.66858123099297,3453
12695,-10136020.0,10.2996826171875,-144.66858123099297,3453
12798,-10136020.0,10.2996826171875,-144.66858123099297,3453
12895,-10136020.0,10.2996826171875,-144.66858123099297,3453
12995,-10136020.0,10.2996826171875,-144.66858123099297,3453
13091,-10136020.0,10.2996826171875,-144.66858123099297,3523
13199,-10136020.0,10.2996826171875,-144.66858123099297,3523
13296,-10136020.0,10.2996826171875,-141.06848087178588,3523
13394,-10136020.0,10.2996826171875,-141.06848087178588,3523
13497,-10136020.0,10.2996826171875,-141.06848087178588,3523
13592,-9885808.0,10.2996826171875,-141.06848087178588,3523
13699,-9885808.0,10.2996826171875,-141.06848087178588,3523
13793,-9885808.0,286.3641357421875,-141.06848087178588,3523
13895,-9885808.0,286.3641357421875,-141.06848087178588,3523
13996,-9885808.0,286.3641357421875,-141.06848087178588,3523
14094,-9885808.0,286.3641357421875,-141.06848087178588,3523
14196,-9885808.0,286.3641357421875,-141.06848087178588,3523
14293,-9885808.0,286.3641357421875,-137.8051854346682,3523
14398,-9885808.0,286.3641357421875,-137.8051854346682,3523
14496,-9646777.0,286.3641357421875,-137.8051854346682,3523
14595,-9646777.0,286.3641357421875,-137.8051854346682,3523
14694,-9646777.0,286.3641357421875,-137.8051854346682,3523
14794,-9646777.0,185.95458984375,-137.8051854346682,3523
14894,-9646777.0,185.95458984375,-137.8051854346682,3523
14997,-9646777.0,185.95458984375,-137.8051854346682,3593
15094,-9646777.0,185.95458984375,-137.8051854346682,3593
15200,-9646777.0,185.95458984375,-137.8051854346682,3593
15295,-9646777.0,185.95458984375,-137.8051854346682,3593
15399,-9646777.0,185.95458984375,-137.8051854346682,3593
15493,-9646777.0,185.95458984375,-134.0931338166372,3593
15598,-9646777.0,185.95458984375,-134.0931338166372,3593
15699,-9646777.0,185.95458984375,-134.0931338166372,3593
15793,-9403922.0,185.95458984375,-134.0931338166372,3593
15895,-9403922.0,185.95458984375,-134.0931338166372,3593
15996,-9403922.0,138.922119140625,-134.0931338166372,3593
16098,-9403922.0,138.922119140625,-134.0931338166372,3593
16196,-9403922.0,138.922119140625,-134.0931338166372,3593
16299,-9403922.0,138.922119140625,-134.0931338166372,3593
16394,-9403922.0,138.922119140625,-134.0931338166372,3593
16500,-9403922.0,138.922119140625,-134.0931338166372,3593
16604,-9403922.0,138.922119140625,-134.0931338166372,3593
16701,-9403922.0,138.922119140625,-130.43636221405893,3593
16794,-9403922.0,138.922119140625,-130.43636221405893,3593
16899,-9403922.0,138.922119140625,-130.43636221405893,3593
16994,-9134259.0,138.922119140625,-130.43636221405893,3593
17099,-9134259.0,138.922119140625,-130.43636221405893,3593
17199,-9134259.0,138.922119140625,-130.43636221405893,3593
17294,-9134259.0,96.0809326171875,-130.43636221405893,3664
17402,-9134259.0,96.0809326171875,-130.43636221405893,3664
17499,-9134259.0,96.0809326171875,-130.43636221405893,3664
17597,-9134259.0,96.0809326171875,-130.43636221405893,3664
17697,-9134259.0,96.0809326171875,-130.43636221405893,3664
17794,-9134259.0,96.0809326171875,-127.01262128781777,3664
17900,-9134259.0,96.0809326171875,-127.01262128781777,3664
17995,-8898281.0,96.0809326171875,-127.01262128781777,3664
18097,-8898281.0,96.0809326171875,-127.01262128781777,3664
18195,-8898281.0,96.0809326171875,-127.01262128781777,3664
18292,-8898281.0,332.40234375,-127.01262128781777,3664
18395,-8898281.0,332.40234375,-127.01262128781777,3664
18499,-8898281.0,332.40234375,-127.01262128781777,3664
18594,-8898281.0,332.40234375,-127.01262128781777,3664
18696,-8898281.0,332.40234375,-127.01262128781777,3664
18794,-8898281.0,332.40234375,-127.01262128781777,3664
18898,-8898281.0,332.40234375,-127.01262128781777,3664
18995,-8898281.0,332.40234375,-127.01262128781777,3664
19099,-8898281.0,332.40234375,-123.29091625157724,3664
19197,-8898281.0,332.40234375,-123.29091625157724,3664
19293,-8640877.0,308.0072021484375,-123.29091625157724,3733
19395,-8640877.0,308.0072021484375,-123.29091625157724,3733
19495,-8640877.0,308.0072021484375,-123.29091625157724,3733
19593,-8640877.0,308.0072021484375,-123.29091625157724,3733
19695,-8640877.0,308.0072021484375,-123.29091625157724,3733
19796,-8640877.0,308.0072021484375,-120.33678572882262,3733
19898,-8640877.0,308.0072021484375,-120.33678572882262,3733
19999,-8640877.0,308.0072021484375,-120.33678572882262,3733
20094,-8427303.0,308.0072021484375,-120.33678572882262,3733
20197,-8427303.0,308.0072021484375,-120.33678572882262,3733
20292,-8427303.0,69.8565673828125,-120.33678572882262,3733
20395,-8427303.0,69.8565673828125,-120.33678572882262,3733
20496,-8427303.0,69.8565673828125,-120.33678572882262,3733
20592,-8427303.0,69.8565673828125,-120.33678572882262,3733
20695,-8427303.0,69.8565673828125,-120.33678572882262,3733
20796,-8427303.0,69.8565673828125,-120.33678572882262,3733
20895,-8427303.0,69.8565673828125,-120.33678572882262,3733
21000,-8427303.0,69.8565673828125,-120.33678572882262,3733
21096,-8427303.0,69.8565673828125,-116.8451727548466,3733
21194,-8427303.0,69.8565673828125,-116.8451727548466,3733
21294,-8190621.0,264.4354248046875,-116.8451727548466,3803
21393,-8190621.0,264.4354248046875,-116.8451727548466,3803
21497,-8190621.0,264.4354248046875,-116.8451727548466,3803
21593,-8190621.0,264.4354248046875,-116.8451727548466,3803
21699,-8190621.0,264.4354248046875,-116.8451727548466,3803
21797,-8190621.0,264.4354248046875,-116.8451727548466,3803
21900,-8190621.0,264.4354248046875,-116.8451727548466,3803
21996,-8190621.0,264.4354248046875,-116.8451727548466,3803
22095,-8190621.0,264.4354248046875,-113.66208586608741,3803
22198,-8190621.0,264.4354248046875,-113.66208586608741,3803
22294,-7943634.0,264.4354248046875,-113.66208586608741,3803
22398,-7943634.0,264.4354248046875,-113.66208586608741,3803
22500,-7943634.0,176.77001953125,-113.66208586608741,3803
22599,-7943634.0,176.77001953125,-113.66208586608741,3803
22696,-7943634.0,176.77001953125,-113.66208586608741,3803
22794,-7943634.0,176.77001953125,-113.66208586608741,3803
22901,-7943634.0,176.77001953125,-113.66208586608741,3803
22996,-7943634.0,176.77001953125,-110.3063305572071,3803
23093,-7943634.0,176.77001953125,-110.3063305572071,3803
23195,-7943634.0,176.77001953125,-110.3063305572071,3803
23293,-7732637.0,176.77001953125,-110.3063305572071,3803
23397,-7732637.0,176.77001953125,-110.3063305572071,3803
23496,-7732637.0,176.77001953125,-110.3063305572071,3803
23595,-7732637.0,51.3336181640625,-110.3063305572071,3874
23705,-7732637.0,51.3336181640625,-110.3063305572071,3874
23796,-7732637.0,51.3336181640625,-110.3063305572071,3874
23895,-7732637.0,51.3336181640625,-110.3063305572071,3874
23994,-7732637.0,51.3336181640625,-110.3063305572071,3874
24092,-7732637.0,51.3336181640625,-106.98730082613271,3874
24196,-7732637.0,51.3336181640625,-106.98730082613271,3874
24294,-7489367.0,51.3336181640625,-106.98730082613271,3874
24427,-7489367.0,51.3336181640625,-106.98730082613271,3874
24503,-7489367.0,126.815185546875,-106.98730082613271,3874
24598,-7489367.0,126.815185546875,-106.98730082613271,3874
24695,-7489367.0,126.815185546875,-106.98730082613271,3874
24792,-7489367.0,126.815185546875,-106.98730082613271,3874
24896,-7489367.0,126.815185546875,-106.98730082613271,3874
24996,-7489367.0,126.815185546875,-106.98730082613271,3874
25096,-7489367.0,126.815185546875,-106.98730082613271,3874
25210,-7264250.0,126.815185546875,-103.72198952815363,3874
25294,-7264250.0,126.815185546875,-103.72198952815363,3874
25399,-7264250.0,126.815185546875,-103.72198952815363,3874
25496,-7264250.0,275.8831787109375,-103.72198952815363,3945
25597,-7264250.0,275.8831787109375,-103.72198952815363,3945
25693,-7264250.0,275.8831787109375,-103.72198952815363,3945
25795,-7264250.0,275.8831787109375,-103.72198952815363,3945
25898,-7264250.0,275.8831787109375,-103.72198952815363,3945
25995,-7264250.0,275.8831787109375,-100.77898882874645,3945
26096,-7264250.0,275.8831787109375,-100.77898882874645,3945
26195,-7052836.0,275.8831787109375,-100.77898882874645,3945
26295,-7052836.0,275.8831787109375,-100.77898882874645,3945
26398,-7052836.0,275.8831787109375,-100.77898882874645,3945
26494,-7052836.0,107.11669921875,-100.77898882874645,3945
26595,-7052836.0,107.11669921875,-100.77898882874645,3945
26695,-7052836.0,107.11669921875,-100.77898882874645,3945
26795,-7052836.0,107.11669921875,-100.77898882874645,3945
26895,-7052836.0,107.11669921875,-100.77898882874645,3945
26996,-7052836.0,107.11669921875,-100.77898882874645,3945
27099,-7052836.0,107.11669921875,-100.77898882874645,3945
27208,-6823363.0,107.11669921875,-97.40475006323557,3945
27299,-6823363.0,107.11669921875,-97.40475006323557,3945
27396,-6823363.0,107.11669921875,-97.40475006323557,3945
27493,-6823363.0,225.384521484375,-97.40475006323557,3945
27595,-6823363.0,225.384521484375,-97.40475006323557,3945
27694,-6823363.0,225.384521484375,-97.40475006323557,4013
27795,-6823363.0,225.384521484375,-97.40475006323557,4013
27894,-6823363.0,225.384521484375,-97.40475006323557,4013
27994,-6823363.0,225.384521484375,-97.40475006323557,4013
28095,-6823363.0,225.384521484375,-97.40475006323557,4013
28197,-6823363.0,225.384521484375,-97.40475006323557,4013
28299,-6823363.0,225.384521484375,-97.40475006323557,4013
28395,-6823363.0,225.384521484375,-97.40475006323557,4013
28494,-6555944.0,225.384521484375,-93.62600468233938,4013
28596,-6555944.0,225.384521484375,-93.62600468233938,4013
28699,-6555944.0,225.384521484375,-93.62600468233938,4013
28793,-6555944.0,209.9267578125,-93.62600468233938,4013
28894,-6555944.0,209.9267578125,-93.62600468233938,4013
28995,-6555944.0,209.9267578125,-93.62600468233938,4013
29097,-6555944.0,209.9267578125,-93.62600468233938,4013
29193,-6555944.0,209.9267578125,-93.62600468233938,4013
29295,-6555944.0,209.9267578125,-93.62600468233938,4013
29396,-6555944.0,209.9267578125,-93.62600468233938,4013
29492,-6555944.0,209.9267578125,-90.25514461320184,4013
29597,-6555944.0,209.9267578125,-90.25514461320184,4013
29693,-6304791.0,153.7811279296875,-90.25514461320184,4013
29793,-6304791.0,153.7811279296875,-90.25514461320184,4013
29896,-6304791.0,153.7811279296875,-90.25514461320184,4013
29993,-6304791.0,153.7811279296875,-90.25514461320184,4085
30096,-6304791.0,153.7811279296875,-90.25514461320184,4085
30193,-6304791.0,153.7811279296875,-90.25514461320184,4085
30296,-6304791.0,153.7811279296875,-90.25514461320184,4085
30396,-6304791.0,153.7811279296875,-90.25514461320184,4085
30493,-6304791.0,153.7811279296875,-87.05165778037342,4085
30597,-6304791.0,153.7811279296875,-87.05165778037342,4085
30697,-6086537.0,153.7811279296875,-87.05165778037342,4085
30795,-6086537.0,153.7811279296875,-87.05165778037342,4085
30895,-6086537.0,153.7811279296875,-87.05165778037342,4085
30994,-6086537.0,18.47900390625,-87.05165778037342,4085
31096,-6086537.0,18.47900390625,-87.05165778037342,4085
31195,-6086537.0,18.47900390625,-87.05165778037342,4085
31299,-6086537.0,18.47900390625,-87.05165778037342,4085
31396,-6086537.0,18.47900390625,-87.05165778037342,4085
31492,-6086537.0,18.47900390625,-83.57567482617486,4085
31595,-6086537.0,18.47900390625,-83.57567482617486,4085
31695,-5845214.0,18.47900390625,-83.57567482617486,4085
31794,-5845214.0,18.47900390625,-83.57567482617486,4085
31895,-5845214.0,18.47900390625,-83.57567482617486,4085
31993,-5845214.0,143.32763671875,-83.57567482617486,58
32096,-5845214.0,143.32763671875,-83.57567482617486,58
32197,-5845214.0,143.32763671875,-83.57567482617486,58
32296,-5845214.0,143.32763671875,-83.57567482617486,58
32397,-5845214.0,143.32763671875,-83.57567482617486,58
32497,-5845214.0,143.32763671875,-80.181220667237,58
32607,-5845214.0,143.32763671875,-80.181220667237,58
32703,-5609744.0,143.32763671875,-80.181220667237,58
32795,-5609744.0,143.32763671875,-80.181220667237,58
32895,-5609744.0,143.32763671875,-80.181220667237,58
32993,-5609744.0,358.7640380859375,-80.181220667237,58
33095,-5609744.0,358.7640380859375,-80.181220667237,58
33194,-5609744.0,358.7640380859375,-80.181220667237,58
33299,-5609744.0,358.7640380859375,-80.181220667237,58
33398,-5609744.0,358.7640380859375,-80.181220667237,58
33496,-5609744.0,358.7640380859375,-77.2594432916875,58
33598,-5609744.0,358.7640380859375,-77.2594432916875,58
33699,-5393016.0,358.7640380859375,-77.2594432916875,58
33796,-5393016.0,358.7640380859375,-77.2594432916875,58
33895,-5393016.0,358.7640380859375,-77.2594432916875,58
33994,-5393016.0,176.19873046875,-77.2594432916875,126
34095,-5393016.0,176.19873046875,-77.2594432916875,126
34192,-5393016.0,176.19873046875,-77.2594432916875,126
34296,-5393016.0,176.19873046875,-77.2594432916875,126
34395,-5393016.0,176.19873046875,-77.2594432916875,126
34499,-5393016.0,176.19873046875,-73.7732532673527,126
34601,-5393016.0,176.19873046875,-73.7732532673527,126
34696,-5393016.0,176.19873046875,-73.7732532673527,126
34797,-5393016.0,176.19873046875,-73.7732532673527,126
34898,-5393016.0,176.19873046875,-73.7732532673527,126
34992,-5132315.0,142.5421142578125,-73.7732532673527,126
35094,-5132315.0,142.5421142578125,-73.7732532673527,126
35194,-5132315.0,142.5421142578125,-73.7732532673527,126
35297,-5132315.0,142.5421142578125,-73.7732532673527,126
35405,-5132315.0,142.5421142578125,-73.7732532673527,126
35496,-5132315.0,142.5421142578125,-73.7732532673527,126
35596,-5132315.0,142.5421142578125,-73.7732532673527,126
35693,-5132315.0,142.5421142578125,-69.96320525829185,126
35798,-5132315.0,142.5421142578125,-69.96320525829185,126
35895,-5132315.0,142.5421142578125,-69.96320525829185,126
35994,-4876692.0,142.5421142578125,-69.96320525829185,126
36096,-4876692.0,142.5421142578125,-69.96320525829185,126
36204,-4876692.0,94.1802978515625,-69.96320525829185,194
36291,-4876692.0,94.1802978515625,-69.96320525829185,194
36400,-4876692.0,94.1802978515625,-69.96320525829185,194
36495,-4876692.0,94.1802978515625,-69.96320525829185,194
36596,-4876692.0,94.1802978515625,-69.96320525829185,194
36695,-4876692.0,94.1802978515625,-66.71000332168441,194
36796,-4876692.0,94.1802978515625,-66.71000332168441,194
36896,-4876692.0,94.1802978515625,-66.71000332168441,194
36996,-4644275.0,94.1802978515625,-66.71000332168441,194
37097,-4644275.0,94.1802978515625,-66.71000332168441,194
37196,-4644275.0,94.1802978515625,-66.71000332168441,194
37293,-4644275.0,276.0205078125,-66.71000332168441,194
37396,-4644275.0,276.0205078125,-66.71000332168441,194
37497,-4644275.0,276.0205078125,-66.71000332168441,194
37596,-4644275.0,276.0205078125,-66.71000332168441,194
37698,-4644275.0,276.0205078125,-66.71000332168441,194
37796,-4644275.0,276.0205078125,-63.3974470592917,194
37895,-4644275.0,276.0205078125,-63.3974470592917,194
37993,-4421621.0,276.0205078125,-63.3974470592917,194
38097,-4421621.0,276.0205078125,-63.3974470592917,194
38201,-4421621.0,72.4932861328125,-63.3974470592917,262
38296,-4421621.0,72.4932861328125,-63.3974470592917,262
38394,-4421621.0,72.4932861328125,-63.3974470592917,262
38494,-4421621.0,72.4932861328125,-63.3974470592917,262
38595,-4421621.0,72.4932861328125,-63.3974470592917,262
38694,-4421621.0,72.4932861328125,-63.3974470592917,262
38795,-4421621.0,72.4932861328125,-63.3974470592917,262
38900,-4421621.0,72.4932861328125,-63.3974470592917,262
38994,-4188654.0,72.4932861328125,-60.01074402732794,262
39095,-4188654.0,72.4932861328125,-60.01074402732794,262
39195,-4188654.0,251.641845703125,-60.01074402732794,262
39294,-4188654.0,251.641845703125,-60.01074402732794,262
39398,-4188654.0,251.641845703125,-60.01074402732794,262
39499,-4188654.0,251.641845703125,-60.01074402732794,262
39597,-4188654.0,251.641845703125,-60.01074402732794,262
39693,-4188654.0,251.641845703125,-60.01074402732794,262
39798,-4188654.0,251.641845703125,-60.01074402732794,262
39896,-4188654.0,251.641845703125,-60.01074402732794,262
39996,-3958206.0,251.641845703125,-56.77707606639153,262
40094,-3958206.0,251.641845703125,-56.77707606639153,262
40193,-3958206.0,59.3865966796875,-56.77707606639153,262
40296,-3958206.0,59.3865966796875,-56.77707606639153,262
40397,-3958206.0,59.3865966796875,-56.77707606639153,262
40496,-3958206.0,59.3865966796875,-56.77707606639153,328
40596,-3958206.0,59.3865966796875,-56.77707606639153,328
40696,-3958206.0,59.3865966796875,-56.77707606639153,328
40796,-3958206.0,59.3865966796875,-56.77707606639153,328
40898,-3958206.0,59.3865966796875,-56.77707606639153,328
40994,-3958206.0,59.3865966796875,-53.36977434351304,328
41098,-3958206.0,59.3865966796875,-53.36977434351304,328
41196,-3958206.0,59.3865966796875,-53.36977434351304,328
41295,-3690332.0,59.3865966796875,-53.36977434351304,328
41400,-3690332.0,59.3865966796875,-53.36977434351304,328
41494,-3690332.0,151.2103271484375,-53.36977434351304,328
41601,-3690332.0,151.2103271484375,-53.36977434351304,328
41698,-3690332.0,151.2103271484375,-53.36977434351304,328
41795,-3690332.0,151.2103271484375,-53.36977434351304,328
41896,-3690332.0,151.2103271484375,-53.36977434351304,328
41994,-3690332.0,151.2103271484375,-49.82237029076731,328
42095,-3690332.0,151.2103271484375,-49.82237029076731,328
42198,-3690332.0,151.2103271484375,-49.82237029076731,328
42294,-3465663.0,151.2103271484375,-49.82237029076731,328
42395,-3465663.0,151.2103271484375,-49.82237029076731,328
42491,-3465663.0,358.74755859375,-49.82237029076731,394
42595,-3465663.0,358.74755859375,-49.82237029076731,394
42693,-3465663.0,358.74755859375,-49.82237029076731,394
42795,-3465663.0,358.74755859375,-49.82237029076731,394
42895,-3465663.0,358.74755859375,-49.82237029076731,394
42992,-3465663.0,358.74755859375,-49.82237029076731,394
43131,-3465663.0,358.74755859375,-49.82237029076731,394
43202,-3465663.0,358.74755859375,-46.13808644629192,394
43309,-3465663.0,358.74755859375,-46.13808644629192,394
43399,-3465663.0,358.74755859375,-46.13808644629192,394
43493,-3205938.0,358.74755859375,-46.13808644629192,394
43603,-3205938.0,358.74755859375,-46.13808644629192,394
43694,-3205938.0,326.480712890625,-46.13808644629192,394
43795,-3205938.0,326.480712890625,-46.13808644629192,394
43896,-3205938.0,326.480712890625,-46.13808644629192,394
43993,-3205938.0,326.480712890625,-46.13808644629192,394
44097,-3205938.0,326.480712890625,-46.13808644629192,394
44194,-3205938.0,326.480712890625,-46.13808644629192,394
44297,-3205938.0,326.480712890625,-46.13808644629192,394
44402,-3205938.0,326.480712890625,-46.13808644629192,394
44495,-2961552.0,326.480712890625,-42.658029181760824,458
44599,-2961552.0,326.480712890625,-42.658029181760824,458
44692,-2961552.0,211.0748291015625,-42.658029181760824,458
44795,-2961552.0,211.0748291015625,-42.658029181760824,458
44895,-2961552.0,211.0748291015625,-42.658029181760824,458
44993,-2961552.0,211.0748291015625,-42.658029181760824,458
45097,-2961552.0,211.0748291015625,-42.658029181760824,458
45193,-2961552.0,211.0748291015625,-42.658029181760824,458
45297,-2961552.0,211.0748291015625,-42.658029181760824,458
45396,-2961552.0,211.0748291015625,-42.658029181760824,458
45495,-2961552.0,211.0748291015625,-39.343286704067715,458
45594,-2961552.0,211.0748291015625,-39.343286704067715,458
45699,-2715839.0,131.8634033203125,-39.343286704067715,458
45793,-2715839.0,131.8634033203125,-39.343286704067715,458
45896,-2715839.0,131.8634033203125,-39.343286704067715,458
45993,-2715839.0,131.8634033203125,-39.343286704067715,458
46095,-2715839.0,131.8634033203125,-39.343286704067715,458
46194,-2715839.0,131.8634033203125,-39.343286704067715,458
46298,-2715839.0,131.8634033203125,-39.343286704067715,458
46395,-2715839.0,131.8634033203125,-39.343286704067715,458
46494,-2715839.0,131.8634033203125,-35.75630363666296,458
46599,-2715839.0,131.8634033203125,-35.75630363666296,458
46695,-2478590.0,131.8634033203125,-35.75630363666296,524
46794,-2478590.0,131.8634033203125,-35.75630363666296,524
46897,-2478590.0,131.8634033203125,-35.75630363666296,524
46992,-2478590.0,288.1768798828125,-35.75630363666296,524
47094,-2478590.0,288.1768798828125,-35.75630363666296,524
47193,-2478590.0,288.1768798828125,-35.75630363666296,524
47302,-2478590.0,288.1768798828125,-35.75630363666296,524
47403,-2478590.0,288.1768798828125,-35.75630363666296,524
47493,-2478590.0,288.1768798828125,-35.75630363666296,524
47596,-2478590.0,288.1768798828125,-35.75630363666296,524
47696,-2223190.0,288.1768798828125,-32.24020221208192,524
