Time,axis_2_raw_position_resolver_motor,axis_2_enc_position_resolver_motor,axis_2_actual_position,raw_position_2_ext
8326,-10412707.0,41.2701416015625,-147.8208907511077,3898
8427,-10412707.0,41.2701416015625,-147.8208907511077,3898
8526,-10412707.0,41.2701416015625,-147.8208907511077,3898
8627,-10412706.0,41.2701416015625,-147.8208907511077,3898
8726,-10412706.0,41.2701416015625,-147.8208907511077,3898
8826,-10412706.0,41.319580078125,-147.8208907511077,3898
8926,-10412706.0,41.319580078125,-147.8208907511077,3898
9026,-10412706.0,41.319580078125,-147.8208907511077,3898
9126,-10412706.0,41.319580078125,-147.8208907511077,3898
9226,-10412706.0,41.319580078125,-147.8208907511077,3898
9325,-10412706.0,41.319580078125,-147.82084816249795,3898
9426,-10412706.0,41.319580078125,-147.82084816249795,3898
9526,-10412703.0,41.319580078125,-147.82084816249795,3898
9625,-10412703.0,41.319580078125,-147.82084816249795,3898
9725,-10412703.0,41.3031005859375,-147.82084816249795,3898
9825,-10412703.0,41.3031005859375,-147.82084816249795,3898
9928,-10412703.0,41.3031005859375,-147.82084816249795,3898
10025,-10412703.0,41.3031005859375,-147.82084816249795,3898
10125,-10412703.0,41.3031005859375,-147.82084816249795,3898
10226,-10412703.0,41.3031005859375,-147.82084816249795,3898
10326,-10412703.0,41.3031005859375,-147.82084816249795,3898
10426,-10412703.0,41.3031005859375,-147.82093333971744,3898
10526,-10412703.0,41.3031005859375,-147.82093333971744,3898
10625,-10412701.0,41.28662109375,-147.82093333971744,3898
10726,-10412701.0,41.28662109375,-147.82093333971744,3898
10825,-10412701.0,41.28662109375,-147.82093333971744,3898
10927,-10412701.0,41.28662109375,-147.82093333971744,3898
11027,-10412701.0,41.28662109375,-147.82093333971744,3898
11126,-10412701.0,41.28662109375,-147.82093333971744,3898
11226,-10412701.0,41.28662109375,-147.82093333971744,3898
11326,-10412701.0,41.28662109375,-147.82081977009145,3898
11425,-10412701.0,41.28662109375,-147.82081977009145,3898
11525,-10412700.0,41.28662109375,-147.82081977009145,3898
11625,-10412700.0,41.28662109375,-147.82081977009145,3898
11727,-10412700.0,41.28662109375,-147.82081977009145,3898
11826,-10412700.0,41.3250732421875,-147.82081977009145,3898
11926,-10412700.0,41.3250732421875,-147.82081977009145,3898
12025,-10412700.0,41.3250732421875,-147.82081977009145,3898
12127,-10412700.0,41.3250732421875,-147.82081977009145,3898
12225,-10412700.0,41.3250732421875,-147.82081977009145,3898
12326,-10412700.0,41.3250732421875,-147.82081977009145,3898
12425,-10412700.0,41.3250732421875,-147.8267963716594,3898
12525,-10412700.0,41.3250732421875,-147.8267963716594,3898
12626,-10412700.0,41.3250732421875,-147.8267963716594,3898
12725,-10384074.0,41.3250732421875,-147.8267963716594,3898
12826,-10384074.0,41.3250732421875,-147.8267963716594,3898
12926,-10384074.0,30.7452392578125,-147.8267963716594,3898
13025,-10384074.0,30.7452392578125,-147.8267963716594,3898
13126,-10384074.0,30.7452392578125,-147.8267963716594,3898
13226,-10384074.0,30.7452392578125,-147.8267963716594,3898
13325,-10384074.0,30.7452392578125,-147.8267963716594,3898
13426,-10384074.0,30.7452392578125,-147.8267963716594,3898
13526,-10384074.0,30.7452392578125,-147.8267963716594,3898
13625,-10384074.0,30.7452392578125,-145.7076439354183,3898
13726,-10384074.0,30.7452392578125,-145.7076439354183,3898
13826,-10225325.0,30.7452392578125,-145.7076439354183,3898
13927,-10225325.0,30.7452392578125,-145.7076439354183,3898
14026,-10225325.0,161.707763671875,-145.7076439354183,3898
14126,-10225325.0,161.707763671875,-145.7076439354183,3898
14226,-10225325.0,161.707763671875,-145.7076439354183,3966
14326,-10225325.0,161.707763671875,-145.7076439354183,3966
14426,-10225325.0,161.707763671875,-145.7076439354183,3966
14525,-10225325.0,161.707763671875,-145.7076439354183,3966
14626,-10225325.0,161.707763671875,-145.7076439354183,3966
14725,-10057244.0,161.707763671875,-143.17650348467953,3966
14826,-10057244.0,161.707763671875,-143.17650348467953,3966
14926,-10057244.0,10.70068359375,-143.17650348467953,3966
15025,-10057244.0,10.70068359375,-143.17650348467953,3966
15127,-10057244.0,10.70068359375,-143.17650348467953,3966
15226,-10057244.0,10.70068359375,-143.17650348467953,3966
15325,-10057244.0,10.70068359375,-143.17650348467953,3966
15427,-10057244.0,10.70068359375,-143.17650348467953,3966
15526,-10057244.0,10.70068359375,-143.17650348467953,3966
15626,-10057244.0,10.70068359375,-141.04673228840795,3966
15726,-10057244.0,10.70068359375,-141.04673228840795,3966
15825,-9892361.0,10.70068359375,-141.04673228840795,3966
15926,-9892361.0,10.70068359375,-141.04673228840795,3966
16025,-9892361.0,215.4473876953125,-141.04673228840795,4039
16126,-9892361.0,215.4473876953125,-141.04673228840795,4039
16225,-9892361.0,215.4473876953125,-141.04673228840795,4039
16326,-9892361.0,215.4473876953125,-141.04673228840795,4039
16426,-9892361.0,215.4473876953125,-141.04673228840795,4039
16525,-9892361.0,215.4473876953125,-138.52039015436745,4039
16626,-9892361.0,215.4473876953125,-138.52039015436745,4039
16725,-9728240.0,215.4473876953125,-138.52039015436745,4039
16826,-9728240.0,215.4473876953125,-138.52039015436745,4039
16926,-9728240.0,40.5230712890625,-138.52039015436745,4039
17025,-9728240.0,40.5230712890625,-138.52039015436745,4039
17126,-9728240.0,40.5230712890625,-138.52039015436745,4039
17226,-9728240.0,40.5230712890625,-138.52039015436745,4039
17327,-9728240.0,40.5230712890625,-138.52039015436745,4039
17425,-9728240.0,40.5230712890625,-138.52039015436745,4039
17526,-9728240.0,40.5230712890625,-138.52039015436745,4039
17626,-9728240.0,40.5230712890625,-136.1501068826464,4039
17726,-9728240.0,40.5230712890625,-136.1501068826464,4039
17826,-9561466.0,40.5230712890625,-136.1501068826464,17
17926,-9561466.0,40.5230712890625,-136.1501068826464,17
18026,-9561466.0,205.6146240234375,-136.1501068826464,17
18126,-9561466.0,205.6146240234375,-136.1501068826464,17
18227,-9561466.0,205.6146240234375,-136.1501068826464,17
18325,-9561466.0,205.6146240234375,-136.1501068826464,17
18426,-9561466.0,205.6146240234375,-136.1501068826464,17
18525,-9561466.0,205.6146240234375,-133.99681257759076,17
18625,-9561466.0,205.6146240234375,-133.99681257759076,17
18727,-9399163.0,205.6146240234375,-133.99681257759076,17
18827,-9399163.0,205.6146240234375,-133.99681257759076,17
18926,-9399163.0,205.6146240234375,-133.99681257759076,17
19026,-9399163.0,38.243408203125,-133.99681257759076,17
19127,-9399163.0,38.243408203125,-133.99681257759076,17
19226,-9399163.0,38.243408203125,-133.99681257759076,17
19325,-9399163.0,38.243408203125,-133.99681257759076,17
19425,-9399163.0,38.243408203125,-133.99681257759076,17
19526,-9399163.0,38.243408203125,-133.99681257759076,17
19626,-9399163.0,38.243408203125,-131.49417810297658,17
19727,-9399163.0,38.243408203125,-131.49417810297658,17
19826,-9399163.0,38.243408203125,-131.49417810297658,17
19925,-9232881.0,38.243408203125,-131.49417810297658,88
20031,-9232881.0,38.243408203125,-131.49417810297658,88
20126,-9232881.0,208.1964111328125,-131.49417810297658,88
20225,-9232881.0,208.1964111328125,-131.49417810297658,88
20325,-9232881.0,208.1964111328125,-131.49417810297658,88
20427,-9232881.0,208.1964111328125,-131.49417810297658,88
20526,-9232881.0,208.1964111328125,-129.16067719387442,88
20625,-9232881.0,208.1964111328125,-129.16067719387442,88
20727,-9065576.0,208.1964111328125,-129.16067719387442,88
20828,-9065576.0,208.1964111328125,-129.16067719387442,88
20926,-9065576.0,208.1964111328125,-129.16067719387442,88
21025,-9065576.0,70.68603515625,-129.16067719387442,88
21126,-9065576.0,70.68603515625,-129.16067719387442,88
21226,-9065576.0,70.68603515625,-129.16067719387442,88
21326,-9065576.0,70.68603515625,-129.16067719387442,88
21426,-9065576.0,70.68603515625,-129.16067719387442,88
21525,-9065576.0,70.68603515625,-129.16067719387442,88
21626,-9065576.0,70.68603515625,-126.56250227139252,161
21727,-9065576.0,70.68603515625,-126.56250227139252,161
21826,-8882650.0,70.68603515625,-126.56250227139252,161
21927,-8882650.0,70.68603515625,-126.56250227139252,161
22026,-8882650.0,70.68603515625,-126.56250227139252,161
22125,-8882650.0,358.670654296875,-126.56250227139252,161
22226,-8882650.0,358.670654296875,-126.56250227139252,161
22326,-8882650.0,358.670654296875,-126.56250227139252,161
22427,-8882650.0,358.670654296875,-126.56250227139252,161
22526,-8882650.0,358.670654296875,-126.56250227139252,161
22626,-8882650.0,358.670654296875,-126.56250227139252,161
22726,-8882650.0,358.670654296875,-124.22387653291737,161
22826,-8882650.0,358.670654296875,-124.22387653291737,161
22927,-8882650.0,358.670654296875,-124.22387653291737,161
23025,-8719400.0,358.670654296875,-124.22387653291737,161
23126,-8719400.0,358.670654296875,-124.22387653291737,161
23226,-8719400.0,173.4246826171875,-124.22387653291737,161
23327,-8719400.0,173.4246826171875,-124.22387653291737,161
23426,-8719400.0,173.4246826171875,-124.22387653291737,232
23525,-8719400.0,173.4246826171875,-124.22387653291737,232
23627,-8719400.0,173.4246826171875,-121.8790186612158,232
23726,-8719400.0,173.4246826171875,-121.8790186612158,232
23829,-8552832.0,173.4246826171875,-121.8790186612158,232
23925,-8552832.0,173.4246826171875,-121.8790186612158,232
24027,-8552832.0,173.4246826171875,-121.8790186612158,232
24126,-8552832.0,20.357666015625,-121.8790186612158,232
24228,-8552832.0,20.357666015625,-121.8790186612158,232
24325,-8552832.0,20.357666015625,-121.8790186612158,232
24426,-8552832.0,20.357666015625,-121.8790186612158,232
24525,-8552832.0,20.357666015625,-121.8790186612158,232
24625,-8552832.0,20.357666015625,-121.8790186612158,232
24726,-8552832.0,20.357666015625,-119.38796828845304,232
24825,-8552832.0,20.357666015625,-119.38796828845304,232
24926,-8552832.0,20.357666015625,-119.38796828845304,232
25025,-8381569.0,20.357666015625,-119.38796828845304,232
25126,-8381569.0,20.357666015625,-119.38796828845304,232
25226,-8381569.0,201.9451904296875,-119.38796828845304,302
25327,-8381569.0,201.9451904296875,-119.38796828845304,302
25426,-8381569.0,201.9451904296875,-119.38796828845304,302
25528,-8381569.0,201.9451904296875,-119.38796828845304,302
25627,-8381569.0,201.9451904296875,-119.38796828845304,302
25726,-8381569.0,201.9451904296875,-117.29865627144194,302
25826,-8381569.0,201.9451904296875,-117.29865627144194,302
25925,-8221884.0,201.9451904296875,-117.29865627144194,302
26026,-8221884.0,201.9451904296875,-117.29865627144194,302
26126,-8221884.0,201.9451904296875,-117.29865627144194,302
26226,-8221884.0,40.45166015625,-117.29865627144194,302
26327,-8221884.0,40.45166015625,-117.29865627144194,302
26427,-8221884.0,40.45166015625,-117.29865627144194,302
26527,-8221884.0,40.45166015625,-117.29865627144194,302
26625,-8221884.0,40.45166015625,-117.29865627144194,302
26726,-8221884.0,40.45166015625,-117.29865627144194,302
26825,-8221884.0,40.45166015625,-114.8531473187029,302
26926,-8221884.0,40.45166015625,-114.8531473187029,302
27026,-8221884.0,40.45166015625,-114.8531473187029,302
27126,-8053122.0,204.14794921875,-114.8531473187029,373
27225,-8053122.0,204.14794921875,-114.8531473187029,373
27326,-8053122.0,204.14794921875,-114.8531473187029,373
27426,-8053122.0,204.14794921875,-114.8531473187029,373
27526,-8053122.0,204.14794921875,-114.8531473187029,373
27626,-8053122.0,204.14794921875,-114.8531473187029,373
27725,-8053122.0,204.14794921875,-112.34517507166697,373
27826,-8053122.0,204.14794921875,-112.34517507166697,373
27926,-8053122.0,204.14794921875,-112.34517507166697,373
28025,-7880018.0,204.14794921875,-112.34517507166697,373
28126,-7880018.0,204.14794921875,-112.34517507166697,373
28226,-7880018.0,71.982421875,-112.34517507166697,373
28327,-7880018.0,71.982421875,-112.34517507166697,373
28425,-7880018.0,71.982421875,-112.34517507166697,373
28526,-7880018.0,71.982421875,-112.34517507166697,373
28627,-7880018.0,71.982421875,-112.34517507166697,373
28725,-7880018.0,71.982421875,-112.34517507166697,373
28826,-7880018.0,71.982421875,-112.34517507166697,373
28926,-7880018.0,71.982421875,-110.10582338251412,442
29025,-7880018.0,71.982421875,-110.10582338251412,442
29125,-7708505.0,71.982421875,-110.10582338251412,442
29226,-7708505.0,71.982421875,-110.10582338251412,442
29325,-7708505.0,334.632568359375,-110.10582338251412,442
29425,-7708505.0,334.632568359375,-110.10582338251412,442
29525,-7708505.0,334.632568359375,-110.10582338251412,442
29625,-7708505.0,334.632568359375,-110.10582338251412,442
29727,-7708505.0,334.632568359375,-110.10582338251412,442
29825,-7708505.0,334.632568359375,-110.10582338251412,442
29927,-7708505.0,334.632568359375,-110.10582338251412,442
30026,-7708505.0,334.632568359375,-107.56960069101211,442
30126,-7708505.0,334.632568359375,-107.56960069101211,442
30226,-7708505.0,334.632568359375,-107.56960069101211,442
30325,-7537916.0,183.3563232421875,-107.56960069101211,442
30426,-7537916.0,183.3563232421875,-107.56960069101211,442
30526,-7537916.0,183.3563232421875,-107.56960069101211,442
30625,-7537916.0,183.3563232421875,-107.56960069101211,442
30725,-7537916.0,183.3563232421875,-107.56960069101211,512
30826,-7537916.0,183.3563232421875,-107.56960069101211,512
30925,-7537916.0,183.3563232421875,-105.17426112055605,512
31030,-7537916.0,183.3563232421875,-105.17426112055605,512
31126,-7537916.0,183.3563232421875,-105.17426112055605,512
31225,-7376118.0,183.3563232421875,-105.17426112055605,512
31327,-7376118.0,183.3563232421875,-105.17426112055605,512
31427,-7376118.0,327.23876953125,-105.17426112055605,512
31525,-7376118.0,327.23876953125,-105.17426112055605,512
31625,-7376118.0,327.23876953125,-105.17426112055605,512
31726,-7376118.0,327.23876953125,-105.17426112055605,512
31826,-7376118.0,327.23876953125,-102.83597609095891,512
31928,-7376118.0,327.23876953125,-102.83597609095891,512
32027,-7376118.0,327.23876953125,-102.83597609095891,512
32128,-7376118.0,327.23876953125,-102.83597609095891,512
32227,-7376118.0,327.23876953125,-102.83597609095891,512
32325,-7199950.0,327.23876953125,-102.83597609095891,512
32426,-7199950.0,327.23876953125,-102.83597609095891,512
32525,-7199950.0,228.779296875,-102.83597609095891,583
32625,-7199950.0,228.779296875,-102.83597609095891,583
32726,-7199950.0,228.779296875,-102.83597609095891,583
32827,-7199950.0,228.779296875,-102.83597609095891,583
32926,-7199950.0,228.779296875,-100.44092044456784,583
33027,-7199950.0,228.779296875,-100.44092044456784,583
33126,-7199950.0,228.779296875,-100.44092044456784,583
33226,-7030404.0,228.779296875,-100.44092044456784,583
33326,-7030404.0,228.779296875,-100.44092044456784,583
33425,-7030404.0,79.6014404296875,-100.44092044456784,583
33526,-7030404.0,79.6014404296875,-100.44092044456784,583
33626,-7030404.0,79.6014404296875,-100.44092044456784,583
33725,-7030404.0,79.6014404296875,-100.44092044456784,583
33826,-7030404.0,79.6014404296875,-100.44092044456784,583
33926,-7030404.0,79.6014404296875,-100.44092044456784,583
34025,-7030404.0,79.6014404296875,-97.98697894709872,583
34126,-7030404.0,79.6014404296875,-97.98697894709872,583
34229,-7030404.0,79.6014404296875,-97.98697894709872,583
34325,-6870993.0,79.6014404296875,-97.98697894709872,654
34426,-6870993.0,79.6014404296875,-97.98697894709872,654
34526,-6870993.0,237.6947021484375,-97.98697894709872,654
34626,-6870993.0,237.6947021484375,-97.98697894709872,654
34727,-6870993.0,237.6947021484375,-97.98697894709872,654
34825,-6870993.0,237.6947021484375,-97.98697894709872,654
34926,-6870993.0,237.6947021484375,-95.6890537233393,654
35027,-6870993.0,237.6947021484375,-95.6890537233393,654
35126,-6870993.0,237.6947021484375,-95.6890537233393,654
35226,-6701673.0,237.6947021484375,-95.6890537233393,654
35325,-6701673.0,237.6947021484375,-95.6890537233393,654
35425,-6701673.0,58.6614990234375,-95.6890537233393,654
35527,-6701673.0,58.6614990234375,-95.6890537233393,654
35627,-6701673.0,58.6614990234375,-95.6890537233393,654
35728,-6701673.0,58.6614990234375,-95.6890537233393,654
35855,-6701673.0,58.6614990234375,-95.6890537233393,654
35927,-6701673.0,58.6614990234375,-95.6890537233393,654
36026,-6701673.0,58.6614990234375,-95.6890537233393,654
36125,-6546339.0,58.6614990234375,-93.45315171157603,724
36227,-6546339.0,58.6614990234375,-93.45315171157603,724
36326,-6546339.0,58.6614990234375,-93.45315171157603,724
36427,-6546339.0,58.6614990234375,-93.45315171157603,724
36525,-6546339.0,270.85693359375,-93.45315171157603,724
36626,-6546339.0,270.85693359375,-93.45315171157603,724
36726,-6546339.0,270.85693359375,-93.45315171157603,724
36825,-6546339.0,270.85693359375,-93.45315171157603,724
36926,-6546339.0,270.85693359375,-93.45315171157603,724
37025,-6546339.0,270.85693359375,-90.97408293435566,724
37127,-6546339.0,270.85693359375,-90.97408293435566,724
37225,-6374507.0,270.85693359375,-90.97408293435566,724
37327,-6374507.0,270.85693359375,-90.97408293435566,724
37427,-6374507.0,64.5941162109375,-90.97408293435566,724
37526,-6374507.0,64.5941162109375,-90.97408293435566,724
37626,-6374507.0,64.5941162109375,-90.97408293435566,724
37725,-6374507.0,64.5941162109375,-90.97408293435566,724
37826,-6374507.0,64.5941162109375,-90.97408293435566,724
37925,-6374507.0,64.5941162109375,-88.7639612276931,796
38025,-6374507.0,64.5941162109375,-88.7639612276931,796
38126,-6218484.0,64.5941162109375,-88.7639612276931,796
38226,-6218484.0,64.5941162109375,-88.7639612276931,796
38325,-6218484.0,201.1212158203125,-88.7639612276931,796
38425,-6218484.0,201.1212158203125,-88.7639612276931,796
38525,-6218484.0,201.1212158203125,-88.7639612276931,796
38627,-6218484.0,201.1212158203125,-88.7639612276931,796
38725,-6218484.0,201.1212158203125,-88.7639612276931,796
38825,-6218484.0,201.1212158203125,-88.7639612276931,796
38926,-6218484.0,201.1212158203125,-88.7639612276931,796
39025,-6218484.0,201.1212158203125,-86.46342390253581,796
39126,-6218484.0,201.1212158203125,-86.46342390253581,796
39225,-6053498.0,201.1212158203125,-86.46342390253581,796
39326,-6053498.0,201.1212158203125,-86.46342390253581,796
39425,-6053498.0,64.4403076171875,-86.46342390253581,796
39525,-6053498.0,64.4403076171875,-86.46342390253581,796
39625,-6053498.0,64.4403076171875,-86.46342390253581,866
39726,-6053498.0,64.4403076171875,-86.46342390253581,866
39828,-6053498.0,64.4403076171875,-86.46342390253581,866
39926,-6053498.0,64.4403076171875,-86.46342390253581,866
40026,-6053498.0,64.4403076171875,-86.46342390253581,866
40125,-6053498.0,64.4403076171875,-83.8202328195504,866
40226,-6053498.0,64.4403076171875,-83.8202328195504,866
40326,-5870765.0,64.4403076171875,-83.8202328195504,866
40427,-5870765.0,64.4403076171875,-83.8202328195504,866
40526,-5870765.0,64.4403076171875,-83.8202328195504,866
40626,-5870765.0,327.9583740234375,-83.8202328195504,866
40726,-5870765.0,327.9583740234375,-83.8202328195504,866
40826,-5870765.0,327.9583740234375,-83.8202328195504,866
40928,-5870765.0,327.9583740234375,-83.8202328195504,866
41026,-5870765.0,327.9583740234375,-83.8202328195504,866
41128,-5870765.0,327.9583740234375,-83.8202328195504,866
41225,-5701429.0,327.9583740234375,-81.33233400390897,866
41326,-5701429.0,327.9583740234375,-81.33233400390897,866
41431,-5701429.0,327.9583740234375,-81.33233400390897,866
41525,-5701429.0,165.4376220703125,-81.33233400390897,938
41626,-5701429.0,165.4376220703125,-81.33233400390897,938
41726,-5701429.0,165.4376220703125,-81.33233400390897,938
41826,-5701429.0,165.4376220703125,-81.33233400390897,938
41926,-5701429.0,165.4376220703125,-81.33233400390897,938
42026,-5701429.0,165.4376220703125,-81.33233400390897,938
42126,-5552409.0,165.4376220703125,-79.26813507044587,938
42227,-5552409.0,165.4376220703125,-79.26813507044587,938
42328,-5552409.0,165.4376220703125,-79.26813507044587,938
42426,-5552409.0,293.6700439453125,-79.26813507044587,938
42526,-5552409.0,293.6700439453125,-79.26813507044587,938
42625,-5552409.0,293.6700439453125,-79.26813507044587,938
42727,-5552409.0,293.6700439453125,-79.26813507044587,938
42826,-5552409.0,293.6700439453125,-79.26813507044587,938
42926,-5552409.0,293.6700439453125,-79.26813507044587,938
43025,-5552409.0,293.6700439453125,-79.26813507044587,938
43125,-5552409.0,293.6700439453125,-76.86464687932472,938
43227,-5552409.0,293.6700439453125,-76.86464687932472,938
43325,-5375460.0,293.6700439453125,-76.86464687932472,1009
43425,-5375460.0,293.6700439453125,-76.86464687932472,1009
43526,-5375460.0,132.4127197265625,-76.86464687932472,1009
43627,-5375460.0,132.4127197265625,-76.86464687932472,1009
43726,-5375460.0,132.4127197265625,-76.86464687932472,1009
43826,-5375460.0,132.4127197265625,-76.86464687932472,1009
43926,-5375460.0,132.4127197265625,-76.86464687932472,1009
44025,-5375460.0,132.4127197265625,-76.86464687932472,1009
44125,-5375460.0,132.4127197265625,-76.86464687932472,1009
44225,-5375460.0,132.4127197265625,-74.47309769513623,1009
44326,-5375460.0,132.4127197265625,-74.47309769513623,1009
44426,-5210999.0,350.9912109375,-74.47309769513623,1009
44526,-5210999.0,350.9912109375,-74.47309769513623,1009
44626,-5210999.0,350.9912109375,-74.47309769513623,1009
44728,-5210999.0,350.9912109375,-74.47309769513623,1009
44826,-5210999.0,350.9912109375,-74.47309769513623,1009
44926,-5210999.0,350.9912109375,-74.47309769513623,1009
45025,-5210999.0,350.9912109375,-74.47309769513623,1009
45126,-5210999.0,350.9912109375,-72.20197490311148,1083
45226,-5210999.0,350.9912109375,-72.20197490311148,1083
45325,-5050711.0,350.9912109375,-72.20197490311148,1083
45426,-5050711.0,350.9912109375,-72.20197490311148,1083
45526,-5050711.0,164.7454833984375,-72.20197490311148,1083
45625,-5050711.0,164.7454833984375,-72.20197490311148,1083
45725,-5050711.0,164.7454833984375,-72.20197490311148,1083
45827,-5050711.0,164.7454833984375,-72.20197490311148,1083
45925,-5050711.0,164.7454833984375,-72.20197490311148,1083
46025,-5050711.0,164.7454833984375,-72.20197490311148,1083
46126,-5050711.0,164.7454833984375,-72.20197490311148,1083
46226,-5050711.0,164.7454833984375,-69.69662895367667,1083
46325,-5050711.0,164.7454833984375,-69.69662895367667,1083
46426,-4879693.0,164.7454833984375,-69.69662895367667,1083
46526,-4879693.0,164.7454833984375,-69.69662895367667,1083
46626,-4879693.0,9.6734619140625,-69.69662895367667,1083
46726,-4879693.0,9.6734619140625,-69.69662895367667,1083
46826,-4879693.0,9.6734619140625,-69.69662895367667,1083
46926,-4879693.0,9.6734619140625,-69.69662895367667,1083
47026,-4879693.0,9.6734619140625,-69.69662895367667,1083
47125,-4879693.0,9.6734619140625,-69.69662895367667,1157
47226,-4879693.0,9.6734619140625,-69.69662895367667,1157
47326,-4879693.0,9.6734619140625,-67.27105147029962,1157
47426,-4879693.0,9.6734619140625,-67.27105147029962,1157
47527,-4704857.0,256.0528564453125,-67.27105147029962,1157
47627,-4704857.0,256.0528564453125,-67.27105147029962,1157
47726,-4704857.0,256.0528564453125,-67.27105147029962,1157
47826,-4704857.0,256.0528564453125,-67.27105147029962,1157
47927,-4704857.0,256.0528564453125,-67.27105147029962,1157
