Time,axis_1_raw_position_resolver_motor,axis_1_enc_position_resolver_motor,axis_1_actual_position,raw_position_1_ext
108,20415.0,112.1044921875,0.2896877235050239,2844
214,20415.0,112.1044921875,0.2896877235050239,2844
319,20415.0,112.093505859375,0.2896877235050239,2844
424,20415.0,112.093505859375,0.2896877235050239,2844
531,20415.0,112.093505859375,0.2896877235050239,2844
632,20415.0,112.093505859375,0.2896877235050239,2844
732,20415.0,112.093505859375,0.2897587045212704,2844
835,20415.0,112.093505859375,0.2897587045212704,2844
932,20415.0,112.093505859375,0.2897587045212704,2844
1034,20416.0,112.093505859375,0.2897587045212704,2844
1134,20416.0,112.093505859375,0.2897587045212704,2844
1233,20416.0,112.1044921875,0.2897587045212704,2844
1335,20416.0,112.1044921875,0.2897587045212704,2844
1432,20416.0,112.1044921875,0.2897587045212704,2844
1532,20416.0,112.1044921875,0.2897587045212704,2844
1633,20416.0,112.1044921875,0.2897587045212704,2844
1732,20416.0,112.1044921875,0.28981548933426754,2844
1833,20416.0,112.1044921875,0.28981548933426754,2844
1933,20416.0,112.1044921875,0.28981548933426754,2844
2032,20417.0,112.1044921875,0.28981548933426754,2844
2134,20417.0,112.1044921875,0.28981548933426754,2844
2232,20417.0,112.12646484375,0.28981548933426754,2844
2333,20417.0,112.12646484375,0.28981548933426754,2844
2433,20417.0,112.12646484375,0.28981548933426754,2844
2532,20417.0,112.12646484375,0.28981548933426754,2844
2634,20417.0,112.12646484375,0.28981548933426754,2844
2735,20417.0,112.12646484375,0.2896877235050239,2844
2836,20417.0,112.12646484375,0.2896877235050239,2844
2933,20417.0,112.12646484375,0.2896877235050239,2844
3031,20412.0,112.12646484375,0.2896877235050239,2844
3132,20412.0,112.12646484375,0.2896877235050239,2844
3232,20412.0,112.12646484375,0.2896877235050239,2844
3333,20412.0,112.12646484375,0.2896877235050239,2844
3434,20412.0,112.12646484375,0.2896877235050239,2844
3532,20412.0,112.12646484375,0.2896877235050239,2844
3633,20412.0,112.12646484375,0.2896877235050239,2844
3733,20412.0,112.12646484375,0.2896877235050239,2844
3832,20412.0,112.12646484375,0.2897587045212704,2844
3934,20412.0,112.12646484375,0.2897587045212704,2844
4033,20412.0,112.1044921875,0.2897587045212704,2844
4134,20412.0,112.1044921875,0.2897587045212704,2844
4232,20412.0,112.1044921875,0.2897587045212704,2844
4333,20412.0,112.1044921875,0.2897587045212704,2844
4433,20412.0,112.1044921875,0.2897587045212704,2844
4532,20412.0,112.1044921875,0.2897587045212704,2844
4635,20412.0,112.1044921875,0.2897587045212704,2844
4733,20412.0,112.1044921875,0.2897587045212704,2844
4833,20417.0,112.1044921875,0.2896025462855282,2844
4933,20417.0,112.1044921875,0.2896025462855282,2844
5033,20417.0,112.093505859375,0.2896025462855282,2844
5134,20417.0,112.093505859375,0.2896025462855282,2844
5233,20417.0,112.093505859375,0.2896025462855282,2844
5335,20417.0,112.093505859375,0.2896025462855282,2844
5433,20417.0,112.093505859375,0.2896025462855282,2844
5532,20417.0,112.093505859375,0.40402394447481044,2844
5632,20417.0,112.093505859375,0.40402394447481044,2844
5732,20417.0,112.093505859375,0.40402394447481044,2844
5832,71576.0,112.093505859375,0.40402394447481044,2844
5934,71576.0,112.093505859375,0.40402394447481044,2844
6033,71576.0,231.031494140625,0.40402394447481044,2844
6132,71576.0,231.031494140625,0.40402394447481044,2844
6233,71576.0,231.031494140625,0.40402394447481044,2844
6337,71576.0,231.031494140625,0.40402394447481044,2859
6432,71576.0,231.031494140625,0.40402394447481044,2859
6538,71576.0,231.031494140625,0.40402394447481044,2859
6633,71576.0,231.031494140625,0.40402394447481044,2859
6734,71576.0,231.031494140625,0.40402394447481044,2859
6833,71576.0,231.031494140625,1.792611369100921,2859
6932,71576.0,231.031494140625,1.792611369100921,2859
7033,71576.0,231.031494140625,1.792611369100921,2859
7133,126239.0,333.4075927734375,1.792611369100921,2859
7232,126239.0,333.4075927734375,1.792611369100921,2859
7332,126239.0,333.4075927734375,1.792611369100921,2859
7432,126239.0,333.4075927734375,1.792611369100921,2859
7534,126239.0,333.4075927734375,1.792611369100921,2859
7632,126239.0,333.4075927734375,1.792611369100921,2859
7734,126239.0,333.4075927734375,1.792611369100921,2859
7833,126239.0,333.4075927734375,0.3483322391278434,2859
7933,126239.0,333.4075927734375,0.3483322391278434,2859
