Time,axis_2_raw_position_resolver_motor,axis_2_enc_position_resolver_motor,axis_2_actual_position,raw_position_2_ext
108,2833771.0,86.3470458984375,40.228760685538965,3021
213,2833771.0,86.3470458984375,40.228760685538965,3021
318,2833771.0,86.3470458984375,40.228760685538965,3021
420,2833771.0,86.3470458984375,40.22864711591297,3021
521,2833771.0,86.3470458984375,40.22864711591297,3021
621,2833771.0,86.3470458984375,40.22864711591297,3021
720,2833764.0,86.3470458984375,40.22864711591297,3021
820,2833764.0,86.3470458984375,40.22864711591297,3021
919,2833764.0,86.3360595703125,40.22864711591297,3021
1019,2833764.0,86.3360595703125,40.22864711591297,3021
1120,2833764.0,86.3360595703125,40.22864711591297,3021
1219,2833764.0,86.3360595703125,40.22864711591297,3021
1320,2833764.0,86.3360595703125,40.22864711591297,3021
1421,2833764.0,86.3360595703125,40.22864711591297,3021
1521,2833764.0,86.3360595703125,40.22864711591297,3021
1619,2833764.0,86.3360595703125,40.22867550831947,3021
1720,2833764.0,86.3360595703125,40.22867550831947,3021
1819,2833761.0,86.3360595703125,40.22867550831947,3021
1919,2833761.0,86.3360595703125,40.22867550831947,3021
2020,2833761.0,86.3525390625,40.22867550831947,3021
2121,2833761.0,86.3525390625,40.22867550831947,3021
2219,2833761.0,86.3525390625,40.22867550831947,3021
2319,2833761.0,86.3525390625,40.22867550831947,3021
2419,2833761.0,86.3525390625,40.22867550831947,3021
2522,2833761.0,86.3525390625,40.22867550831947,3021
2623,2833761.0,86.3525390625,40.22867550831947,3021
2719,2833761.0,86.3525390625,40.228604527303226,3021
2820,2833761.0,86.3525390625,40.228604527303226,3021
2921,2833763.0,86.3525390625,40.228604527303226,3021
3019,2833763.0,86.3525390625,40.228604527303226,3021
3119,2833763.0,86.30859375,40.228604527303226,3021
3219,2833763.0,86.30859375,40.228604527303226,3021
3320,2833763.0,86.30859375,40.228604527303226,3021
3421,2833763.0,86.30859375,40.228604527303226,3021
3520,2833763.0,86.30859375,40.22867550831947,3021
3619,2833763.0,86.30859375,40.22867550831947,3021
3720,2833763.0,86.30859375,40.22867550831947,3021
3819,2833754.0,86.30859375,40.22867550831947,3021
3920,2833754.0,86.30859375,40.22867550831947,3021
4019,2833754.0,86.30859375,40.22867550831947,3021
4120,2833754.0,86.30859375,40.22867550831947,3021
4221,2833754.0,86.363525390625,40.22867550831947,3021
4320,2833754.0,86.363525390625,40.22867550831947,3021
4420,2833754.0,86.363525390625,40.22867550831947,3021
4519,2833754.0,86.363525390625,40.22867550831947,3021
4619,2833754.0,86.363525390625,40.22867550831947,3021
4720,2833754.0,86.363525390625,40.22867550831947,3021
4819,2833754.0,86.363525390625,40.22867550831947,3021
4920,2833754.0,86.363525390625,40.22866131211622,3021
5019,2833754.0,86.363525390625,40.22866131211622,3021
5120,2833993.0,89.0277099609375,40.22866131211622,3021
5220,2833993.0,89.0277099609375,40.22866131211622,3021
5320,2833993.0,89.0277099609375,40.22866131211622,3021
5422,2833993.0,89.0277099609375,40.22866131211622,3021
5520,2833993.0,89.0277099609375,40.22866131211622,3021
5620,2833993.0,89.0277099609375,40.22866131211622,3021
5720,2833993.0,89.0277099609375,40.22866131211622,3021
5819,2833993.0,89.0277099609375,39.062187683528514,3021
5920,2833993.0,89.0277099609375,39.062187683528514,3021
6020,2723383.0,89.0277099609375,39.062187683528514,3021
6120,2723383.0,89.0277099609375,39.062187683528514,3021
6219,2723383.0,33.870849609375,39.062187683528514,3021
6320,2723383.0,33.870849609375,39.062187683528514,3021
6419,2723383.0,33.870849609375,39.062187683528514,3021
6519,2723383.0,33.870849609375,39.062187683528514,3021
6619,2723383.0,33.870849609375,39.062187683528514,2975
6720,2723383.0,33.870849609375,39.062187683528514,2975
6820,2723383.0,33.870849609375,39.062187683528514,2975
6920,2723383.0,33.870849609375,36.86637574974124,2975
7021,2723383.0,33.870849609375,36.86637574974124,2975
7120,2557791.0,33.870849609375,36.86637574974124,2975
7220,2557791.0,33.870849609375,36.86637574974124,2975
7319,2557791.0,209.959716796875,36.86637574974124,2975
7420,2557791.0,209.959716796875,36.86637574974124,2975
7520,2557791.0,209.959716796875,36.86637574974124,2975
7620,2557791.0,209.959716796875,36.86637574974124,2975
7719,2557791.0,209.959716796875,36.86637574974124,2975
7819,2557791.0,209.959716796875,34.60172642639816,2975
7920,2557791.0,209.959716796875,34.60172642639816,2975
8019,2406136.0,209.959716796875,34.60172642639816,2975
8120,2406136.0,209.959716796875,34.60172642639816,2975
8220,2406136.0,98.360595703125,34.60172642639816,2975
8321,2406136.0,98.360595703125,34.60172642639816,2975
8419,2406136.0,98.360595703125,34.60172642639816,2904
8520,2406136.0,98.360595703125,34.60172642639816,2904
8621,2406136.0,98.360595703125,34.60172642639816,2904
8718,2406136.0,98.360595703125,34.60172642639816,2904
8820,2406136.0,98.360595703125,34.60172642639816,2904
8920,2406136.0,98.360595703125,32.104543293831696,2904
9021,2406136.0,98.360595703125,32.104543293831696,2904
9120,2232335.0,225.560302734375,32.104543293831696,2904
9219,2232335.0,225.560302734375,32.104543293831696,2904
9319,2232335.0,225.560302734375,32.104543293831696,2904
9419,2232335.0,225.560302734375,32.104543293831696,2904
9520,2232335.0,225.560302734375,32.104543293831696,2904
9619,2232335.0,225.560302734375,32.104543293831696,2904
9720,2232335.0,225.560302734375,32.104543293831696,2904
9819,2232335.0,225.560302734375,29.866085965483553,2904
9920,2232335.0,225.560302734375,29.866085965483553,2904
10020,2232335.0,225.560302734375,29.866085965483553,2904
10120,2232335.0,225.560302734375,29.866085965483553,2904
10219,2053515.0,315.5877685546875,29.866085965483553,2835
10319,2053515.0,315.5877685546875,29.866085965483553,2835
10419,2053515.0,315.5877685546875,29.866085965483553,2835
10519,2053515.0,315.5877685546875,29.866085965483553,2835
10620,2053515.0,315.5877685546875,29.866085965483553,2835
10719,2053515.0,315.5877685546875,29.866085965483553,2835
10820,2053515.0,315.5877685546875,29.866085965483553,2835
10919,2053515.0,315.5877685546875,27.450289666145274,2835
11020,2053515.0,315.5877685546875,27.450289666145274,2835
11120,1904735.0,315.5877685546875,27.450289666145274,2835
11219,1904735.0,315.5877685546875,27.450289666145274,2835
11319,1904735.0,132.5225830078125,27.450289666145274,2835
11420,1904735.0,132.5225830078125,27.450289666145274,2835
11520,1904735.0,132.5225830078125,27.450289666145274,2835
11619,1904735.0,132.5225830078125,27.450289666145274,2835
11719,1904735.0,132.5225830078125,27.450289666145274,2835
11820,1904735.0,132.5225830078125,25.078572577896043,2835
11920,1904735.0,132.5225830078125,25.078572577896043,2835
12021,1737260.0,132.5225830078125,25.078572577896043,2764
12121,1737260.0,132.5225830078125,25.078572577896043,2764
12220,1737260.0,29.619140625,25.078572577896043,2764
12321,1737260.0,29.619140625,25.078572577896043,2764
12419,1737260.0,29.619140625,25.078572577896043,2764
12520,1737260.0,29.619140625,25.078572577896043,2764
12620,1737260.0,29.619140625,25.078572577896043,2764
12719,1737260.0,29.619140625,25.078572577896043,2764
12820,1737260.0,29.619140625,25.078572577896043,2764
12920,1737260.0,29.619140625,22.730818680731613,2764
13020,1737260.0,29.619140625,22.730818680731613,2764
13120,1737260.0,29.619140625,22.730818680731613,2764
13220,1565808.0,29.619140625,22.730818680731613,2764
13320,1565808.0,29.619140625,22.730818680731613,2764
13421,1565808.0,161.4056396484375,22.730818680731613,2764
13519,1565808.0,161.4056396484375,22.730818680731613,2764
13619,1565808.0,161.4056396484375,22.730818680731613,2764
13720,1565808.0,161.4056396484375,22.730818680731613,2764
13819,1565808.0,161.4056396484375,20.48497932669384,2696
13920,1565808.0,161.4056396484375,20.48497932669384,2696
14019,1402541.0,161.4056396484375,20.48497932669384,2696
14119,1402541.0,161.4056396484375,20.48497932669384,2696
14253,1402541.0,161.4056396484375,20.48497932669384,2696
14319,1402541.0,269.2364501953125,20.48497932669384,2696
14419,1402541.0,269.2364501953125,20.48497932669384,2696
14519,1402541.0,269.2364501953125,20.48497932669384,2696
14621,1402541.0,269.2364501953125,20.48497932669384,2696
14720,1402541.0,269.2364501953125,20.48497932669384,2696
14821,1402541.0,269.2364501953125,20.48497932669384,2696
14920,1402541.0,269.2364501953125,20.48497932669384,2696
15019,1402541.0,269.2364501953125,17.93332536225985,2696
15120,1402541.0,269.2364501953125,17.93332536225985,2696
15219,1228847.0,269.2364501953125,17.93332536225985,2696
15320,1228847.0,269.2364501953125,17.93332536225985,2696
15419,1228847.0,123.760986328125,17.93332536225985,2696
15521,1228847.0,123.760986328125,17.93332536225985,2696
15619,1228847.0,123.760986328125,17.93332536225985,2626
15721,1228847.0,123.760986328125,17.93332536225985,2626
15820,1228847.0,123.760986328125,17.93332536225985,2626
15919,1228847.0,123.760986328125,17.93332536225985,2626
16021,1228847.0,123.760986328125,17.93332536225985,2626
