Time,axis_2_enc_position_resolver_motor,axis_2_raw_position_resolver_motor,axis_2_actual_position,raw_position_2_ext
98,259.91455078125,-18230.0,-0.2588109814378169,3843
199,259.91455078125,-18230.0,-0.2588109814378169,3843
291,259.8760986328125,-18230.0,-0.2588109814378169,3843
390,259.8760986328125,-18230.0,-0.2588109814378169,3843
485,259.8760986328125,-18230.0,-0.2588109814378169,3843
585,259.8760986328125,-18230.0,-0.2588109814378169,3843
685,259.8760986328125,-18230.0,-0.2588109814378169,3843
783,259.8760986328125,-18230.0,-0.258768392828069,3843
882,259.8760986328125,-18230.0,-0.258768392828069,3843
980,259.8760986328125,-18230.0,-0.258768392828069,3843
1082,259.8760986328125,-18224.0,-0.258768392828069,3843
1183,259.8760986328125,-18224.0,-0.258768392828069,3843
1279,259.8651123046875,-18224.0,-0.258768392828069,3843
1379,259.8651123046875,-18224.0,-0.258768392828069,3843
1480,259.8651123046875,-18224.0,-0.258768392828069,3843
1589,259.8651123046875,-18224.0,-0.258768392828069,3843
1681,259.8651123046875,-18224.0,-0.258768392828069,3843
1781,259.8651123046875,-18224.0,-0.258768392828069,3843
1885,259.8651123046875,-18224.0,-0.258768392828069,3843
1982,259.8651123046875,-18224.0,-0.258768392828069,3843
2081,259.8651123046875,-18224.0,-0.258768392828069,3843
2182,259.8651123046875,-18224.0,-0.258768392828069,3843
2280,259.837646484375,-18221.0,-0.258768392828069,3843
2380,259.837646484375,-18221.0,-0.258768392828069,3843
2479,259.837646484375,-18221.0,-0.258768392828069,3843
2584,259.837646484375,-18221.0,-0.258768392828069,3843
2681,259.837646484375,-18221.0,-0.2586406269988254,3843
2808,259.837646484375,-18221.0,-0.2586406269988254,3843
2886,259.837646484375,-18221.0,-0.2586406269988254,3843
2978,259.837646484375,-18226.0,-0.2586406269988254,3843
3082,259.837646484375,-18226.0,-0.2586406269988254,3843
3178,259.903564453125,-18226.0,-0.2586406269988254,3843
3281,259.903564453125,-18226.0,-0.2586406269988254,3843
3380,259.903564453125,-18226.0,-0.2586406269988254,3843
3490,259.903564453125,-18226.0,-0.2586406269988254,3843
3581,259.903564453125,-18226.0,-0.2586406269988254,3843
3679,259.903564453125,-18226.0,-0.25871160801507187,3843
3783,259.903564453125,-18226.0,-0.25871160801507187,3843
3880,259.903564453125,-18226.0,-0.25871160801507187,3843
3979,259.903564453125,-18226.0,-0.25871160801507187,3843
4084,259.903564453125,-18226.0,-0.25871160801507187,3843
4178,259.9859619140625,-18227.0,-0.25871160801507187,3843
4289,259.9859619140625,-18227.0,-0.25871160801507187,3843
4384,259.9859619140625,-18227.0,-0.25871160801507187,3843
4479,259.9859619140625,-18227.0,-0.25871160801507187,3843
4580,259.9859619140625,-18227.0,-0.25871160801507187,3843
4679,259.9859619140625,-18227.0,-0.25871160801507187,3843
4779,259.9859619140625,-18227.0,-0.25871160801507187,3843
4885,259.9859619140625,-18227.0,-0.25871160801507187,3843
4979,259.9859619140625,167887.0,1.5850628775962925,3871
5083,259.9859619140625,167887.0,1.5850628775962925,3871
5179,143.1573486328125,167887.0,1.5850628775962925,3871
5283,143.1573486328125,167887.0,1.5850628775962925,3871
5379,143.1573486328125,167887.0,1.5850628775962925,3871
5479,143.1573486328125,167887.0,1.5850628775962925,3871
5581,143.1573486328125,167887.0,1.5850628775962925,3871
5682,143.1573486328125,167887.0,5.634615031675931,3871
5801,143.1573486328125,167887.0,5.634615031675931,3871
5887,143.1573486328125,463811.0,5.634615031675931,3871
5978,143.1573486328125,463811.0,5.634615031675931,3871
6093,143.1573486328125,463811.0,5.634615031675931,3871
6180,110.159912109375,463811.0,5.634615031675931,3871
6282,110.159912109375,463811.0,5.634615031675931,3871
6379,110.159912109375,463811.0,5.634615031675931,3871
6482,110.159912109375,463811.0,5.634615031675931,3871
6579,110.159912109375,463811.0,5.634615031675931,3871
6679,110.159912109375,463811.0,10.28730707700493,3871
6782,110.159912109375,463811.0,10.28730707700493,3871
6877,110.159912109375,808872.0,10.28730707700493,4038
6982,110.159912109375,808872.0,10.28730707700493,4038
7079,45.5767822265625,808872.0,10.28730707700493,4038
7179,45.5767822265625,808872.0,10.28730707700493,4038
7281,45.5767822265625,808872.0,10.28730707700493,4038
7379,45.5767822265625,808872.0,10.28730707700493,4038
7484,45.5767822265625,808872.0,10.28730707700493,4038
7579,45.5767822265625,808872.0,14.431150413066357,4038
7680,45.5767822265625,808872.0,14.431150413066357,4038
7781,45.5767822265625,808872.0,14.431150413066357,4038
7880,45.5767822265625,1081795.0,14.431150413066357,4038
7981,45.5767822265625,1081795.0,14.431150413066357,4038
8077,182.2137451171875,1081795.0,14.431150413066357,4038
8179,182.2137451171875,1081795.0,14.431150413066357,4038
8282,182.2137451171875,1081795.0,14.431150413066357,4038
8378,182.2137451171875,1081795.0,14.431150413066357,4038
8483,182.2137451171875,1081795.0,14.431150413066357,4038
8582,182.2137451171875,1081795.0,18.94371173612161,4038
8681,182.2137451171875,1081795.0,18.94371173612161,4038
8782,182.2137451171875,1401537.0,18.94371173612161,99
8877,182.2137451171875,1401537.0,18.94371173612161,99
8980,182.2137451171875,1401537.0,18.94371173612161,99
9079,129.1717529296875,1401537.0,18.94371173612161,99
9183,129.1717529296875,1401537.0,18.94371173612161,99
9281,129.1717529296875,1401537.0,18.94371173612161,99
9382,129.1717529296875,1401537.0,18.94371173612161,99
9479,129.1717529296875,1401537.0,18.94371173612161,99
9580,129.1717529296875,1690083.0,23.273511138545494,99
9679,129.1717529296875,1690083.0,23.273511138545494,99
9779,251.839599609375,1690083.0,23.273511138545494,99
9880,251.839599609375,1690083.0,23.273511138545494,99
9980,251.839599609375,1690083.0,23.273511138545494,99
10079,251.839599609375,1690083.0,23.273511138545494,99
10186,251.839599609375,1690083.0,23.273511138545494,99
10280,251.839599609375,1690083.0,27.324028634446083,99
10379,251.839599609375,1690083.0,27.324028634446083,99
10481,251.839599609375,1974446.0,27.324028634446083,99
10578,251.839599609375,1974446.0,27.324028634446083,99
10681,251.839599609375,1974446.0,27.324028634446083,99
10776,63.5943603515625,1974446.0,27.324028634446083,254
10880,63.5943603515625,1974446.0,27.324028634446083,254
10979,63.5943603515625,1974446.0,27.324028634446083,254
11081,63.5943603515625,1974446.0,27.324028634446083,254
11188,63.5943603515625,1974446.0,27.324028634446083,254
11278,63.5943603515625,1974446.0,31.58394012827371,254
11380,63.5943603515625,1974446.0,31.58394012827371,254
