Time,axis_3_raw_position_resolver_motor,axis_3_actual_position,axis_3_enc_position_resolver_motor,raw_position_3_ext
9698,-4939998.0,-54.87588174192945,104.820556640625,3063
9795,-4773384.0,-54.87588174192945,220.3253173828125,3063
9896,-4773384.0,-54.87588174192945,220.3253173828125,3063
9996,-4773384.0,-54.87588174192945,220.3253173828125,3063
10127,-4773384.0,-54.87588174192945,220.3253173828125,3063
10196,-4773384.0,-54.87588174192945,220.3253173828125,3063
10304,-4773384.0,-54.87588174192945,220.3253173828125,3063
10396,-4773384.0,-54.87588174192945,220.3253173828125,3063
10497,-4773384.0,-54.87588174192945,220.3253173828125,3063
10597,-4773384.0,-54.87588174192945,220.3253173828125,3063
10694,-4601986.0,-52.911238063739574,220.3253173828125,3063
10797,-4601986.0,-52.911238063739574,220.3253173828125,3063
10896,-4601986.0,-52.911238063739574,95.7403564453125,3063
10996,-4601986.0,-52.911238063739574,95.7403564453125,3063
11095,-4601986.0,-52.911238063739574,95.7403564453125,3063
11196,-4601986.0,-52.911238063739574,95.7403564453125,3063
11297,-4601986.0,-52.911238063739574,95.7403564453125,3164
11396,-4601986.0,-52.911238063739574,95.7403564453125,3164
11496,-4601986.0,-51.15814678719956,95.7403564453125,3164
11596,-4601986.0,-51.15814678719956,95.7403564453125,3164
11700,-4432575.0,-51.15814678719956,95.7403564453125,3164
11796,-4432575.0,-51.15814678719956,95.7403564453125,3164
11899,-4432575.0,-51.15814678719956,95.7403564453125,3164
11996,-4432575.0,-51.15814678719956,312.1875,3164
12099,-4432575.0,-51.15814678719956,312.1875,3164
12195,-4432575.0,-51.15814678719956,312.1875,3164
12296,-4432575.0,-51.15814678719956,312.1875,3164
12395,-4432575.0,-51.15814678719956,312.1875,3164
12503,-4432575.0,-51.15814678719956,312.1875,3164
12597,-4432575.0,-49.03531013029825,312.1875,3164
12698,-4432575.0,-49.03531013029825,312.1875,3164
12797,-4432575.0,-49.03531013029825,312.1875,3164
12895,-4264741.0,-49.03531013029825,312.1875,3164
12997,-4264741.0,-49.03531013029825,312.1875,3164
13095,-4264741.0,-49.03531013029825,143.734130859375,3259
13197,-4264741.0,-49.03531013029825,143.734130859375,3259
13296,-4264741.0,-49.03531013029825,143.734130859375,3259
13397,-4264741.0,-49.03531013029825,143.734130859375,3259
13496,-4264741.0,-47.33157917647644,143.734130859375,3259
13597,-4264741.0,-47.33157917647644,143.734130859375,3259
13698,-4117407.0,-47.33157917647644,143.734130859375,3259
13795,-4117407.0,-47.33157917647644,143.734130859375,3259
13899,-4117407.0,-47.33157917647644,143.734130859375,3259
13996,-4117407.0,-47.33157917647644,257.62939453125,3259
14098,-4117407.0,-47.33157917647644,257.62939453125,3259
14195,-4117407.0,-47.33157917647644,257.62939453125,3259
14298,-4117407.0,-47.33157917647644,257.62939453125,3259
14395,-4117407.0,-45.599328925084116,257.62939453125,3259
14498,-4117407.0,-45.599328925084116,257.62939453125,3259
14597,-3959671.0,-45.599328925084116,257.62939453125,3259
14696,-3959671.0,-45.599328925084116,257.62939453125,3259
14797,-3959671.0,-45.599328925084116,257.62939453125,3259
14894,-3959671.0,-45.599328925084116,352.1063232421875,3352
14998,-3959671.0,-45.599328925084116,352.1063232421875,3352
15108,-3959671.0,-45.599328925084116,352.1063232421875,3352
15197,-3959671.0,-45.599328925084116,352.1063232421875,3352
15296,-3959671.0,-43.91728452045654,352.1063232421875,3352
15397,-3959671.0,-43.91728452045654,352.1063232421875,3352
15499,-3959671.0,-43.91728452045654,352.1063232421875,3352
15596,-3810984.0,-43.91728452045654,352.1063232421875,3352
15696,-3810984.0,-43.91728452045654,352.1063232421875,3352
15799,-3810984.0,-43.91728452045654,117.2900390625,3352
15898,-3810984.0,-43.91728452045654,117.2900390625,3352
15999,-3810984.0,-43.91728452045654,117.2900390625,3352
16097,-3810984.0,-43.91728452045654,117.2900390625,3352
16200,-3810984.0,-43.91728452045654,117.2900390625,3352
16296,-3810984.0,-42.20467556414583,117.2900390625,3352
16397,-3810984.0,-42.20467556414583,117.2900390625,3352
16496,-3667175.0,-42.20467556414583,117.2900390625,3352
16596,-3667175.0,-42.20467556414583,117.2900390625,3352
16695,-3667175.0,-42.20467556414583,177.78076171875,3469
16796,-3667175.0,-42.20467556414583,177.78076171875,3469
16896,-3667175.0,-42.20467556414583,177.78076171875,3469
17000,-3667175.0,-42.20467556414583,177.78076171875,3469
17097,-3667175.0,-40.513593193020554,177.78076171875,3469
17195,-3667175.0,-40.513593193020554,177.78076171875,3469
17297,-3667175.0,-40.513593193020554,177.78076171875,3469
17397,-3516110.0,-40.513593193020554,177.78076171875,3469
17498,-3516110.0,-40.513593193020554,177.78076171875,3469
17597,-3516110.0,-40.513593193020554,257.398681640625,3469
17699,-3516110.0,-40.513593193020554,257.398681640625,3469
17796,-3516110.0,-40.513593193020554,257.398681640625,3469
17895,-3516110.0,-40.513593193020554,257.398681640625,3469
17996,-3516110.0,-40.513593193020554,257.398681640625,3469
18098,-3516110.0,-38.8816975051546,257.398681640625,3469
18196,-3516110.0,-38.8816975051546,257.398681640625,3469
18296,-3376221.0,-38.8816975051546,316.51611328125,3469
18396,-3376221.0,-38.8816975051546,316.51611328125,3469
18495,-3376221.0,-38.8816975051546,316.51611328125,3569
18601,-3376221.0,-38.8816975051546,316.51611328125,3569
18700,-3376221.0,-38.8816975051546,316.51611328125,3569
18798,-3376221.0,-38.8816975051546,316.51611328125,3569
18902,-3376221.0,-38.8816975051546,316.51611328125,3569
18996,-3230592.0,-37.332423227838476,316.51611328125,3569
19099,-3230592.0,-37.332423227838476,316.51611328125,3569
19197,-3230592.0,-37.332423227838476,50.2239990234375,3569
19298,-3230592.0,-37.332423227838476,50.2239990234375,3569
19428,-3230592.0,-37.332423227838476,50.2239990234375,3569
19495,-3230592.0,-37.332423227838476,50.2239990234375,3569
19596,-3230592.0,-37.332423227838476,50.2239990234375,3569
19696,-3230592.0,-35.60530325072867,50.2239990234375,3569
19796,-3230592.0,-35.60530325072867,50.2239990234375,3569
19898,-3083617.0,-35.60530325072867,50.2239990234375,3569
19995,-3083617.0,-35.60530325072867,50.2239990234375,3569
20107,-3083617.0,-35.60530325072867,136.439208984375,3569
20217,-3083617.0,-35.60530325072867,136.439208984375,3569
20297,-3083617.0,-35.60530325072867,136.439208984375,3569
20394,-3083617.0,-35.60530325072867,136.439208984375,3670
20500,-3083617.0,-35.60530325072867,136.439208984375,3670
20595,-3083617.0,-33.9961681561161,136.439208984375,3670
20701,-3083617.0,-33.9961681561161,136.439208984375,3670
20796,-2942264.0,-33.9961681561161,136.439208984375,3670
20897,-2942264.0,-33.9961681561161,136.439208984375,3670
20998,-2942264.0,-33.9961681561161,136.439208984375,3670
21096,-2942264.0,-33.9961681561161,157.0220947265625,3670
21198,-2942264.0,-33.9961681561161,157.0220947265625,3670
21297,-2942264.0,-33.9961681561161,157.0220947265625,3670
21397,-2942264.0,-33.9961681561161,157.0220947265625,3670
21496,-2942264.0,-32.3792748070763,157.0220947265625,3670
21599,-2942264.0,-32.3792748070763,157.0220947265625,3670
21702,-2804393.0,-32.3792748070763,157.0220947265625,3670
21795,-2804393.0,-32.3792748070763,157.0220947265625,3670
21898,-2804393.0,-32.3792748070763,157.0220947265625,3670
21995,-2804393.0,-32.3792748070763,223.3795166015625,3670
22096,-2804393.0,-32.3792748070763,223.3795166015625,3670
22194,-2804393.0,-32.3792748070763,223.3795166015625,3772
22298,-2804393.0,-32.3792748070763,223.3795166015625,3772
22396,-2669445.0,-30.807457030518737,223.3795166015625,3772
22498,-2669445.0,-30.807457030518737,223.3795166015625,3772
22598,-2669445.0,-30.807457030518737,223.3795166015625,3772
22695,-2669445.0,-30.807457030518737,262.24365234375,3772
22799,-2669445.0,-30.807457030518737,262.24365234375,3772
22898,-2669445.0,-30.807457030518737,262.24365234375,3772
22997,-2669445.0,-30.807457030518737,262.24365234375,3772
23095,-2669445.0,-29.19642521980172,262.24365234375,3772
23197,-2669445.0,-29.19642521980172,262.24365234375,3772
23297,-2526669.0,-29.19642521980172,262.24365234375,3772
23394,-2526669.0,-29.19642521980172,262.24365234375,3772
23498,-2526669.0,-29.19642521980172,262.24365234375,3772
23596,-2526669.0,-29.19642521980172,284.974365234375,3772
23698,-2526669.0,-29.19642521980172,284.974365234375,3772
23796,-2526669.0,-29.19642521980172,284.974365234375,3772
23897,-2526669.0,-29.19642521980172,284.974365234375,3772
23996,-2526669.0,-27.54198603269433,284.974365234375,3868
24098,-2526669.0,-27.54198603269433,284.974365234375,3868
24205,-2526669.0,-27.54198603269433,284.974365234375,3868
24295,-2384022.0,-27.54198603269433,284.974365234375,3868
24398,-2384022.0,-27.54198603269433,284.974365234375,3868
24495,-2384022.0,-27.54198603269433,14.776611328125,3868
24598,-2384022.0,-27.54198603269433,14.776611328125,3868
24699,-2384022.0,-27.54198603269433,14.776611328125,3868
24797,-2384022.0,-27.54198603269433,14.776611328125,3868
24896,-2384022.0,-25.8352386147064,14.776611328125,3868
24998,-2384022.0,-25.8352386147064,14.776611328125,3868
25114,-2226095.0,-25.8352386147064,14.776611328125,3868
25201,-2226095.0,-25.8352386147064,14.776611328125,3868
25298,-2226095.0,-25.8352386147064,14.776611328125,3868
25396,-2226095.0,-25.8352386147064,194.1119384765625,3868
25498,-2226095.0,-25.8352386147064,194.1119384765625,3868
25597,-2226095.0,-25.8352386147064,194.1119384765625,3868
25697,-2226095.0,-25.8352386147064,194.1119384765625,3868
25795,-2226095.0,-24.103845313361266,194.1119384765625,3972
25897,-2226095.0,-24.103845313361266,194.1119384765625,3972
25997,-2071891.0,-24.103845313361266,194.1119384765625,3972
26095,-2071891.0,-24.103845313361266,194.1119384765625,3972
26197,-2071891.0,-24.103845313361266,194.1119384765625,3972
26296,-2071891.0,-24.103845313361266,275.6524658203125,3972
26397,-2071891.0,-24.103845313361266,275.6524658203125,3972
26495,-2071891.0,-24.103845313361266,275.6524658203125,3972
26596,-2071891.0,-24.103845313361266,275.6524658203125,3972
26698,-2071891.0,-24.103845313361266,275.6524658203125,3972
26796,-2071891.0,-24.103845313361266,275.6524658203125,3972
26901,-2071891.0,-24.103845313361266,275.6524658203125,3972
26996,-1923561.0,-22.33332938586171,275.6524658203125,3972
27096,-1923561.0,-22.33332938586171,275.6524658203125,3972
27196,-1923561.0,-22.33332938586171,31.4703369140625,3972
27300,-1923561.0,-22.33332938586171,31.4703369140625,3972
27400,-1923561.0,-22.33332938586171,31.4703369140625,3972
27498,-1923561.0,-22.33332938586171,31.4703369140625,3972
27598,-1923561.0,-22.33332938586171,31.4703369140625,4074
27693,-1923561.0,-22.33332938586171,31.4703369140625,4074
27798,-1923561.0,-22.33332938586171,31.4703369140625,4074
27897,-1923561.0,-20.60285016456691,31.4703369140625,4074
27998,-1923561.0,-20.60285016456691,31.4703369140625,4074
28095,-1772933.0,-20.60285016456691,162.103271484375,4074
28199,-1772933.0,-20.60285016456691,162.103271484375,4074
28297,-1772933.0,-20.60285016456691,162.103271484375,4074
28398,-1772933.0,-20.60285016456691,162.103271484375,4074
28496,-1772933.0,-20.60285016456691,162.103271484375,4074
28599,-1772933.0,-20.60285016456691,162.103271484375,4074
28699,-1630994.0,-18.897839498674625,162.103271484375,4074
28797,-1630994.0,-18.897839498674625,162.103271484375,4074
28898,-1630994.0,-18.897839498674625,162.103271484375,4074
28997,-1630994.0,-18.897839498674625,202.928466796875,4074
29097,-1630994.0,-18.897839498674625,202.928466796875,4074
29196,-1630994.0,-18.897839498674625,202.928466796875,4074
29299,-1630994.0,-18.897839498674625,202.928466796875,4074
29395,-1630994.0,-18.897839498674625,202.928466796875,68
29494,-1630994.0,-18.897839498674625,202.928466796875,68
29596,-1486263.0,-17.322719607935223,202.928466796875,68
29697,-1486263.0,-17.322719607935223,202.928466796875,68
29798,-1486263.0,-17.322719607935223,202.928466796875,68
29896,-1486263.0,-17.322719607935223,303.804931640625,68
29996,-1486263.0,-17.322719607935223,303.804931640625,68
30110,-1486263.0,-17.322719607935223,303.804931640625,68
30199,-1486263.0,-17.322719607935223,303.804931640625,68
30294,-1486263.0,-17.322719607935223,303.804931640625,68
30397,-1486263.0,-17.322719607935223,303.804931640625,68
30496,-1486263.0,-15.623421942357544,303.804931640625,68
30598,-1486263.0,-15.623421942357544,303.804931640625,68
30697,-1486263.0,-15.623421942357544,303.804931640625,68
30795,-1334874.0,-15.623421942357544,31.1187744140625,68
30898,-1334874.0,-15.623421942357544,31.1187744140625,68
30995,-1334874.0,-15.623421942357544,31.1187744140625,68
31099,-1334874.0,-15.623421942357544,31.1187744140625,68
31195,-1334874.0,-15.623421942357544,31.1187744140625,68
31296,-1334874.0,-15.623421942357544,31.1187744140625,68
31395,-1334874.0,-13.845479114448997,31.1187744140625,168
31500,-1334874.0,-13.845479114448997,31.1187744140625,168
31598,-1334874.0,-13.845479114448997,31.1187744140625,168
31694,-1187757.0,-13.845479114448997,86.4404296875,168
31798,-1187757.0,-13.845479114448997,86.4404296875,168
31897,-1187757.0,-13.845479114448997,86.4404296875,168
31998,-1187757.0,-13.845479114448997,86.4404296875,168
32097,-1187757.0,-13.845479114448997,86.4404296875,168
32200,-1187757.0,-13.845479114448997,86.4404296875,168
32299,-1046031.0,-12.27927150420038,86.4404296875,168
32397,-1046031.0,-12.27927150420038,86.4404296875,168
32497,-1046031.0,-12.27927150420038,86.4404296875,168
32598,-1046031.0,-12.27927150420038,196.9903564453125,168
32701,-1046031.0,-12.27927150420038,196.9903564453125,168
32797,-1046031.0,-12.27927150420038,196.9903564453125,168
32898,-1046031.0,-12.27927150420038,196.9903564453125,168
32996,-1046031.0,-10.665417471327949,196.9903564453125,168
33096,-1046031.0,-10.665417471327949,196.9903564453125,168
33198,-900275.0,-10.665417471327949,196.9903564453125,267
33295,-900275.0,-10.665417471327949,196.9903564453125,267
33396,-900275.0,-10.665417471327949,196.9903564453125,267
33494,-900275.0,-10.665417471327949,247.2747802734375,267
33596,-900275.0,-10.665417471327949,247.2747802734375,267
33697,-900275.0,-10.665417471327949,247.2747802734375,267
33801,-900275.0,-10.665417471327949,247.2747802734375,267
33894,-900275.0,-9.016657006533276,247.2747802734375,267
33997,-900275.0,-9.016657006533276,247.2747802734375,267
34100,-757848.0,-9.016657006533276,247.2747802734375,267
34196,-757848.0,-9.016657006533276,247.2747802734375,267
34297,-757848.0,-9.016657006533276,247.2747802734375,267
34395,-757848.0,-9.016657006533276,291.2969970703125,267
34496,-757848.0,-9.016657006533276,291.2969970703125,267
34596,-757848.0,-9.016657006533276,291.2969970703125,267
34699,-757848.0,-9.016657006533276,291.2969970703125,267
34796,-757848.0,-7.392405313088261,291.2969970703125,267
34899,-757848.0,-7.392405313088261,291.2969970703125,267
34998,-757848.0,-7.392405313088261,291.2969970703125,267
35101,-617730.0,-7.392405313088261,291.2969970703125,364
35214,-617730.0,-7.392405313088261,291.2969970703125,364
35296,-617730.0,-7.392405313088261,352.7655029296875,364
35400,-617730.0,-7.392405313088261,352.7655029296875,364
35497,-617730.0,-7.392405313088261,352.7655029296875,364
35599,-617730.0,-7.392405313088261,352.7655029296875,364
35695,-617730.0,-5.714908456711119,352.7655029296875,364
35797,-617730.0,-5.714908456711119,352.7655029296875,364
35897,-617730.0,-5.714908456711119,352.7655029296875,364
35994,-471458.0,-5.714908456711119,352.7655029296875,364
36101,-471458.0,-5.714908456711119,352.7655029296875,364
36196,-471458.0,-5.714908456711119,78.75,364
36299,-471458.0,-5.714908456711119,78.75,364
36395,-471458.0,-5.714908456711119,78.75,364
36498,-471458.0,-5.714908456711119,78.75,364
36596,-471458.0,-4.05026585104184,78.75,364
36701,-471458.0,-4.05026585104184,78.75,364
36795,-324069.0,-4.05026585104184,78.75,455
36895,-324069.0,-4.05026585104184,78.75,455
37007,-324069.0,-4.05026585104184,78.75,455
37095,-324069.0,-4.05026585104184,189.173583984375,455
37197,-324069.0,-4.05026585104184,189.173583984375,455
37297,-324069.0,-4.05026585104184,189.173583984375,455
37398,-324069.0,-4.05026585104184,189.173583984375,455
37495,-324069.0,-2.397232062011841,189.173583984375,455
37600,-324069.0,-2.397232062011841,189.173583984375,455
37698,-324069.0,-2.397232062011841,189.173583984375,455
37795,-184789.0,-2.397232062011841,218.067626953125,455
37897,-184789.0,-2.397232062011841,218.067626953125,455
37995,-184789.0,-2.397232062011841,218.067626953125,455
38096,-184789.0,-2.397232062011841,218.067626953125,455
38196,-184789.0,-0.9008601676089681,218.067626953125,455
38297,-184789.0,-0.9008601676089681,218.067626953125,455
38398,-42524.0,-0.9008601676089681,218.067626953125,455
38495,-42524.0,-0.9008601676089681,218.067626953125,455
38596,-42524.0,-0.9008601676089681,218.067626953125,455
38726,-42524.0,-0.9008601676089681,296.378173828125,549
38797,-42524.0,-0.9008601676089681,296.378173828125,549
38896,-42524.0,-0.9008601676089681,296.378173828125,549
38998,-42524.0,-0.9008601676089681,296.378173828125,549
39094,-42524.0,-0.9008601676089681,296.378173828125,549
39202,-42524.0,-0.9008601676089681,296.378173828125,549
39303,-42524.0,0.8568243611839848,296.378173828125,549
39394,-42524.0,0.8568243611839848,296.378173828125,549
39497,-42524.0,0.8568243611839848,296.378173828125,549
39596,107452.0,0.8568243611839848,22.9779052734375,549
39696,107452.0,0.8568243611839848,22.9779052734375,549
39796,107452.0,0.8568243611839848,22.9779052734375,549
39896,107452.0,0.8568243611839848,22.9779052734375,549
39994,107452.0,0.8568243611839848,22.9779052734375,549
40101,107452.0,0.8568243611839848,22.9779052734375,549
40217,107452.0,0.8568243611839848,22.9779052734375,549
40297,253122.0,2.5922967447537495,22.9779052734375,549
40395,253122.0,2.5922967447537495,22.9779052734375,549
40497,253122.0,2.5922967447537495,119.7564697265625,640
40599,253122.0,2.5922967447537495,119.7564697265625,640
40696,253122.0,2.5922967447537495,119.7564697265625,640
40799,253122.0,2.5922967447537495,119.7564697265625,640
40896,253122.0,2.5922967447537495,119.7564697265625,640
40994,253122.0,2.5922967447537495,119.7564697265625,640
41098,253122.0,2.5922967447537495,119.7564697265625,640
41195,399244.0,4.281722345787789,119.7564697265625,640
41296,399244.0,4.281722345787789,119.7564697265625,640
41394,399244.0,4.281722345787789,201.1212158203125,640
41497,399244.0,4.281722345787789,201.1212158203125,640
41596,399244.0,4.281722345787789,201.1212158203125,640
41697,399244.0,4.281722345787789,201.1212158203125,640
41797,399244.0,4.281722345787789,201.1212158203125,640
41897,399244.0,4.281722345787789,201.1212158203125,640
41996,399244.0,4.281722345787789,201.1212158203125,640
42097,399244.0,5.959002108152976,201.1212158203125,640
42196,399244.0,5.959002108152976,201.1212158203125,640
42294,562046.0,5.959002108152976,201.1212158203125,740
42397,562046.0,5.959002108152976,201.1212158203125,740
42498,562046.0,5.959002108152976,15.5072021484375,740
42598,562046.0,5.959002108152976,15.5072021484375,740
42697,562046.0,5.959002108152976,15.5072021484375,740
42801,562046.0,5.959002108152976,15.5072021484375,740
42899,562046.0,7.7163667089283114,15.5072021484375,740
42996,562046.0,7.7163667089283114,15.5072021484375,740
43098,562046.0,7.7163667089283114,15.5072021484375,740
43195,705368.0,7.7163667089283114,69.488525390625,740
43299,705368.0,7.7163667089283114,69.488525390625,740
43396,705368.0,7.7163667089283114,69.488525390625,740
43497,705368.0,7.7163667089283114,69.488525390625,740
43597,705368.0,7.7163667089283114,69.488525390625,740
43696,705368.0,7.7163667089283114,69.488525390625,740
43797,705368.0,7.7163667089283114,69.488525390625,740
43895,837418.0,9.253643685583764,69.488525390625,740
43996,837418.0,9.253643685583764,69.488525390625,740
44094,837418.0,9.253643685583764,91.8182373046875,830
44198,837418.0,9.253643685583764,91.8182373046875,830
44295,837418.0,9.253643685583764,91.8182373046875,830
44399,837418.0,9.253643685583764,91.8182373046875,830
44496,837418.0,10.851124259554533,91.8182373046875,830
44600,837418.0,10.851124259554533,91.8182373046875,830
44701,977975.0,10.851124259554533,91.8182373046875,830
44796,977975.0,10.851124259554533,91.8182373046875,830
44898,977975.0,10.851124259554533,91.8182373046875,830
44997,977975.0,10.851124259554533,113.48876953125,830
45117,977975.0,10.851124259554533,113.48876953125,830
45197,977975.0,10.851124259554533,113.48876953125,830
45298,977975.0,10.851124259554533,113.48876953125,830
45397,977975.0,12.503403932543005,113.48876953125,830
45498,977975.0,12.503403932543005,113.48876953125,830
45600,977975.0,12.503403932543005,113.48876953125,830
45697,1126115.0,12.503403932543005,113.48876953125,830
45797,1126115.0,12.503403932543005,113.48876953125,830
45896,1126115.0,12.503403932543005,247.6922607421875,934
45999,1126115.0,12.503403932543005,247.6922607421875,934
46095,1126115.0,12.503403932543005,247.6922607421875,934
46196,1126115.0,12.503403932543005,247.6922607421875,934
46296,1126115.0,14.094737318175259,247.6922607421875,934
46399,1126115.0,14.094737318175259,247.6922607421875,934
46496,1126115.0,14.094737318175259,247.6922607421875,934
46595,1266235.0,14.094737318175259,247.6922607421875,934
46702,1266235.0,14.094737318175259,247.6922607421875,934
46799,1266235.0,14.094737318175259,261.331787109375,934
46896,1266235.0,14.094737318175259,261.331787109375,934
46996,1266235.0,14.094737318175259,261.331787109375,934
47097,1266235.0,14.094737318175259,261.331787109375,934
47197,1266235.0,15.762899132038335,261.331787109375,934
47297,1266235.0,15.762899132038335,261.331787109375,934
47397,1266235.0,15.762899132038335,261.331787109375,934
47497,1404630.0,15.762899132038335,313.824462890625,934
47596,1404630.0,15.762899132038335,313.824462890625,934
47694,1404630.0,15.762899132038335,313.824462890625,1026
47798,1404630.0,15.762899132038335,313.824462890625,1026
47896,1404630.0,15.762899132038335,313.824462890625,1026
47997,1404630.0,15.762899132038335,313.824462890625,1026
48096,1404630.0,17.426833325668603,313.824462890625,1026
48198,1404630.0,17.426833325668603,313.824462890625,1026
48299,1404630.0,17.426833325668603,313.824462890625,1026
48395,1554266.0,17.426833325668603,58.216552734375,1026
48497,1554266.0,17.426833325668603,58.216552734375,1026
48596,1554266.0,17.426833325668603,58.216552734375,1026
48699,1554266.0,17.426833325668603,58.216552734375,1026
48796,1554266.0,17.426833325668603,58.216552734375,1026
48896,1554266.0,17.426833325668603,58.216552734375,1026
48995,1554266.0,19.172177773782007,58.216552734375,1026
