Time,axis_3_raw_position_resolver_motor,axis_3_actual_position,axis_3_enc_position_resolver_motor,raw_position_3_ext
24546,2777158.0,32.08778610502447,339.2193603515625,1534
24647,2777158.0,32.08778610502447,339.2193603515625,1534
24746,2777158.0,30.388534143449306,339.2193603515625,1534
24847,2777158.0,30.388534143449306,339.2193603515625,1534
24948,2777158.0,30.388534143449306,339.2193603515625,1534
25046,2626974.0,30.388534143449306,339.2193603515625,1427
25147,2626974.0,30.388534143449306,339.2193603515625,1427
25247,2626974.0,30.388534143449306,266.6217041015625,1427
25347,2626974.0,30.388534143449306,266.6217041015625,1427
25446,2626974.0,30.388534143449306,266.6217041015625,1427
25547,2626974.0,30.388534143449306,266.6217041015625,1427
25648,2626974.0,28.84186499427664,266.6217041015625,1427
25747,2626974.0,28.84186499427664,266.6217041015625,1427
25848,2626974.0,28.84186499427664,266.6217041015625,1427
25946,2491287.0,28.84186499427664,218.6279296875,1427
26048,2491287.0,28.84186499427664,218.6279296875,1427
26146,2491287.0,28.84186499427664,218.6279296875,1427
26247,2491287.0,28.84186499427664,218.6279296875,1427
26346,2491287.0,28.84186499427664,218.6279296875,1427
26447,2491287.0,28.84186499427664,218.6279296875,1427
26546,2491287.0,27.171395128286463,218.6279296875,1427
26648,2491287.0,27.171395128286463,218.6279296875,1427
26746,2491287.0,27.171395128286463,218.6279296875,1427
26846,2350026.0,27.171395128286463,146.2005615234375,1323
26946,2350026.0,27.171395128286463,146.2005615234375,1323
27047,2350026.0,27.171395128286463,146.2005615234375,1323
27148,2350026.0,27.171395128286463,146.2005615234375,1323
27247,2350026.0,27.171395128286463,146.2005615234375,1323
27347,2350026.0,27.171395128286463,146.2005615234375,1323
27447,2203022.0,25.470932010644606,146.2005615234375,1323
27547,2203022.0,25.470932010644606,146.2005615234375,1323
27647,2203022.0,25.470932010644606,146.2005615234375,1323
27747,2203022.0,25.470932010644606,60.0457763671875,1323
27846,2203022.0,25.470932010644606,60.0457763671875,1323
27947,2203022.0,25.470932010644606,60.0457763671875,1323
28046,2203022.0,25.470932010644606,60.0457763671875,1323
28147,2203022.0,23.980604470574587,60.0457763671875,1323
28246,2203022.0,23.980604470574587,60.0457763671875,1323
28347,2203022.0,23.980604470574587,60.0457763671875,1323
