Time,axis_3_actual_position,axis_3_raw_position_resolver_motor,raw_position_3_ext
17348,21.04692167902124,1874139.0,3598
17449,21.04692167902124,1874139.0,3598
17549,21.04692167902124,1874139.0,3598
17648,22.259311753785674,1874139.0,3598
17749,22.259311753785674,1874139.0,3598
17849,22.259311753785674,1874139.0,3598
17949,22.259311753785674,1978397.0,3598
18049,22.259311753785674,1978397.0,3598
18149,22.259311753785674,1978397.0,3598
18250,22.259311753785674,1978397.0,3598
18349,22.259311753785674,1978397.0,3598
18448,22.259311753785674,1978397.0,3598
18549,22.259311753785674,1978397.0,3598
18649,23.693183424746756,1978397.0,3598
18748,23.693183424746756,1978397.0,3598
18849,23.693183424746756,2108029.0,3598
18950,23.693183424746756,2108029.0,3598
19049,23.693183424746756,2108029.0,3598
19148,23.693183424746756,2108029.0,3707
19249,23.693183424746756,2108029.0,3707
19348,25.193405881361674,2108029.0,3707
19451,25.193405881361674,2108029.0,3707
19549,25.193405881361674,2228911.0,3707
19648,25.193405881361674,2228911.0,3707
19749,25.193405881361674,2228911.0,3707
19848,25.193405881361674,2228911.0,3707
19950,25.193405881361674,2228911.0,3707
20049,26.421209630974914,2339288.0,3707
20148,26.421209630974914,2339288.0,3707
20248,26.421209630974914,2339288.0,3707
20350,26.421209630974914,2339288.0,3707
20449,26.421209630974914,2339288.0,3707
20548,26.421209630974914,2339288.0,3707
20649,26.421209630974914,2339288.0,3707
20748,27.637267451941327,2450164.0,3707
20850,27.637267451941327,2450164.0,3707
20949,27.637267451941327,2450164.0,3812
21049,27.637267451941327,2450164.0,3812
21148,27.637267451941327,2450164.0,3812
21249,27.637267451941327,2450164.0,3812
21348,27.637267451941327,2450164.0,3812
21448,29.099635568471665,2450164.0,3812
21548,29.099635568471665,2450164.0,3812
21649,29.099635568471665,2573983.0,3812
21749,29.099635568471665,2573983.0,3812
21850,29.099635568471665,2573983.0,3812
21948,29.099635568471665,2573983.0,3812
22048,29.099635568471665,2573983.0,3812
22149,30.274091321147118,2679708.0,3812
22249,30.274091321147118,2679708.0,3812
22349,30.274091321147118,2679708.0,3812
22449,30.274091321147118,2679708.0,3812
22549,30.274091321147118,2679708.0,3812
22648,31.528049186200626,2679708.0,3812
22750,31.528049186200626,2679708.0,3812
22848,31.528049186200626,2786961.0,3812
22949,31.528049186200626,2786961.0,3812
23048,31.528049186200626,2786961.0,3925
23149,31.528049186200626,2786961.0,3925
23248,31.528049186200626,2786961.0,3925
23349,31.528049186200626,2786961.0,3925
23449,31.528049186200626,2786961.0,3925
23549,32.91764510472351,2914049.0,3925
23651,32.91764510472351,2914049.0,3925
23750,32.91764510472351,2914049.0,3925
23849,32.91764510472351,2914049.0,3925
23949,32.91764510472351,2914049.0,3925
24049,32.91764510472351,2914049.0,3925
24148,32.91764510472351,2914049.0,3925
24248,34.18947323476111,3022980.0,3925
24349,34.18947323476111,3022980.0,3925
24449,34.18947323476111,3022980.0,3925
24549,34.18947323476111,3022980.0,3925
24649,34.18947323476111,3022980.0,3925
24749,35.412455212108824,3022980.0,3925
24850,35.412455212108824,3022980.0,3925
24950,35.412455212108824,3131000.0,4022
25049,35.412455212108824,3131000.0,4022
25153,35.412455212108824,3131000.0,4022
25249,35.412455212108824,3131000.0,4022
25349,35.412455212108824,3131000.0,4022
25448,35.412455212108824,3131000.0,4022
25549,35.412455212108824,3131000.0,4022
25648,36.86576251014019,3252743.0,4022
25751,36.86576251014019,3252743.0,4022
25848,36.86576251014019,3252743.0,4022
25949,36.86576251014019,3252743.0,4022
26050,36.86576251014019,3252743.0,4022
26149,36.86576251014019,3252743.0,4022
26249,36.86576251014019,3252743.0,4022
26350,36.86576251014019,3252743.0,4022
26448,38.134334229998466,3364744.0,4022
26550,38.134334229998466,3364744.0,4022
26649,38.134334229998466,3364744.0,4022
26748,38.134334229998466,3364744.0,4022
26848,39.38227059272038,3364744.0,35
26949,39.38227059272038,3364744.0,35
27049,39.38227059272038,3364744.0,35
27148,39.38227059272038,3489757.0,35
27248,39.38227059272038,3489757.0,35
27349,39.38227059272038,3489757.0,35
27449,39.38227059272038,3489757.0,35
27548,39.38227059272038,3489757.0,35
27649,39.38227059272038,3489757.0,35
27749,40.9267688017735,3609858.0,35
27848,40.9267688017735,3609858.0,35
27948,40.9267688017735,3609858.0,35
28048,40.9267688017735,3609858.0,35
28148,40.9267688017735,3609858.0,35
28250,40.9267688017735,3609858.0,35
28349,40.9267688017735,3609858.0,35
28450,40.9267688017735,3609858.0,35
28548,42.247888698525514,3609858.0,35
28649,42.247888698525514,3609858.0,35
28749,42.247888698525514,3725076.0,137
28849,42.247888698525514,3725076.0,137
28949,42.247888698525514,3725076.0,137
29048,42.247888698525514,3725076.0,137
29149,42.247888698525514,3725076.0,137
29249,43.50282919963313,3725076.0,137
29349,43.50282919963313,3725076.0,137
29448,43.50282919963313,3851343.0,137
29550,43.50282919963313,3851343.0,137
29649,43.50282919963313,3851343.0,137
29750,43.50282919963313,3851343.0,137
29851,43.50282919963313,3851343.0,137
29948,45.18974108052875,3851343.0,137
30050,45.18974108052875,3851343.0,137
30148,45.18974108052875,3988775.0,137
30248,45.18974108052875,3988775.0,137
30350,45.18974108052875,3988775.0,137
30448,45.18974108052875,3988775.0,137
30549,45.18974108052875,3988775.0,137
30648,46.52768005020697,3988775.0,240
30749,46.52768005020697,3988775.0,240
30848,46.52768005020697,4104174.0,240
30950,46.52768005020697,4104174.0,240
31048,46.52768005020697,4104174.0,240
31148,46.52768005020697,4104174.0,240
31249,46.52768005020697,4104174.0,240
31348,47.890036383229805,4104174.0,240
31449,47.890036383229805,4104174.0,240
31549,47.890036383229805,4104174.0,240
31650,47.890036383229805,4223837.0,240
31749,47.890036383229805,4223837.0,240
31849,47.890036383229805,4223837.0,240
31949,47.890036383229805,4223837.0,240
32048,47.890036383229805,4223837.0,240
32149,47.890036383229805,4223837.0,240
32248,49.3247307262362,4223837.0,240
32349,49.3247307262362,4223837.0,240
32450,49.3247307262362,4223837.0,240
32549,49.3247307262362,4352638.0,337
32649,49.3247307262362,4352638.0,337
32748,49.3247307262362,4352638.0,337
32849,49.3247307262362,4352638.0,337
32949,50.614771901276754,4352638.0,337
33050,50.614771901276754,4352638.0,337
33149,50.614771901276754,4352638.0,337
33248,50.614771901276754,4459717.0,337
33349,50.614771901276754,4459717.0,337
33450,50.614771901276754,4459717.0,337
33549,50.614771901276754,4459717.0,337
33648,52.03485238947838,4459717.0,337
33749,52.03485238947838,4459717.0,337
33850,52.03485238947838,4459717.0,337
33948,52.03485238947838,4582520.0,337
34049,52.03485238947838,4582520.0,337
34149,52.03485238947838,4582520.0,337
34248,52.03485238947838,4582520.0,337
34349,53.36518164273754,4582520.0,337
34449,53.36518164273754,4582520.0,337
34548,53.36518164273754,4705963.0,438
34649,53.36518164273754,4705963.0,438
34749,53.36518164273754,4705963.0,438
34848,53.36518164273754,4705963.0,438
34949,53.36518164273754,4705963.0,438
35048,54.61863676376336,4705963.0,438
35149,54.61863676376336,4705963.0,438
35249,54.61863676376336,4705963.0,438
35349,54.61863676376336,4807539.0,438
35449,54.61863676376336,4807539.0,438
35549,54.61863676376336,4807539.0,438
35648,54.61863676376336,4807539.0,438
35749,55.886488645582,4807539.0,438
35849,55.886488645582,4807539.0,438
35950,55.886488645582,4807539.0,438
36048,55.886488645582,4929797.0,438
36148,55.886488645582,4929797.0,438
36249,55.886488645582,4929797.0,438
36349,55.886488645582,4929797.0,438
36449,57.45536993997785,4929797.0,535
36549,57.45536993997785,4929797.0,535
36650,57.45536993997785,5059358.0,535
36749,57.45536993997785,5059358.0,535
36849,57.45536993997785,5059358.0,535
36948,57.45536993997785,5059358.0,535
37050,57.45536993997785,5059358.0,535
37148,58.67686653724377,5059358.0,535
37250,58.67686653724377,5059358.0,535
37349,58.67686653724377,5159461.0,535
37450,58.67686653724377,5159461.0,535
37548,58.67686653724377,5159461.0,535
37651,58.67686653724377,5159461.0,535
37750,58.67686653724377,5159461.0,535
37848,59.93211554036838,5159461.0,535
37948,59.93211554036838,5159461.0,535
38048,59.93211554036838,5284086.0,535
38151,59.93211554036838,5284086.0,535
38249,59.93211554036838,5284086.0,535
38349,59.93211554036838,5284086.0,633
38454,59.93211554036838,5284086.0,633
38549,59.93211554036838,5284086.0,633
38650,59.93211554036838,5284086.0,633
38748,61.39697452503588,5284086.0,633
38850,61.39697452503588,5284086.0,633
38950,61.39697452503588,5284086.0,633
39049,61.39697452503588,5409011.0,633
39149,61.39697452503588,5409011.0,633
39249,62.644168197716894,5409011.0,633
39350,62.644168197716894,5409011.0,633
39449,62.644168197716894,5409011.0,633
39550,62.644168197716894,5508465.0,633
39649,62.644168197716894,5508465.0,633
39749,62.644168197716894,5508465.0,633
39849,62.644168197716894,5508465.0,633
39948,63.925239962263525,5508465.0,633
40052,63.925239962263525,5508465.0,633
40149,63.925239962263525,5508465.0,633
40250,63.925239962263525,5624689.0,633
40350,63.925239962263525,5624689.0,633
40448,63.925239962263525,5624689.0,739
40551,63.925239962263525,5624689.0,739
40648,65.279472408839,5624689.0,739
40749,65.279472408839,5624689.0,739
40849,65.279472408839,5624689.0,739
40948,65.279472408839,5742776.0,739
41049,65.279472408839,5742776.0,739
41149,65.279472408839,5742776.0,739
41250,65.279472408839,5742776.0,739
41349,66.56128686342653,5742776.0,739
41450,66.56128686342653,5742776.0,739
41550,66.56128686342653,5742776.0,739
41648,66.56128686342653,5854825.0,739
41750,66.56128686342653,5854825.0,739
41848,66.56128686342653,5854825.0,739
41950,66.56128686342653,5854825.0,739
42049,67.79898552958467,5854825.0,739
42148,67.79898552958467,5854825.0,739
42250,67.79898552958467,5854825.0,739
42348,67.79898552958467,5961169.0,839
42449,67.79898552958467,5961169.0,839
42550,67.79898552958467,5961169.0,839
42649,67.79898552958467,5961169.0,839
42749,69.24266070908561,5961169.0,839
42849,69.24266070908561,5961169.0,839
42949,69.24266070908561,5961169.0,839
43049,69.24266070908561,6098712.0,839
43149,69.24266070908561,6098712.0,839
43248,69.24266070908561,6098712.0,839
43349,69.24266070908561,6098712.0,839
43455,69.24266070908561,6098712.0,839
43548,69.24266070908561,6098712.0,839
43652,69.24266070908561,6098712.0,839
43749,70.69763620320886,6211455.0,839
43849,70.69763620320886,6211455.0,839
43949,70.69763620320886,6211455.0,839
44049,70.69763620320886,6211455.0,839
44149,70.69763620320886,6211455.0,839
44248,71.91570500028601,6211455.0,942
44348,71.91570500028601,6211455.0,942
44449,71.91570500028601,6321198.0,942
44548,71.91570500028601,6321198.0,942
44649,71.91570500028601,6321198.0,942
44748,71.91570500028601,6321198.0,942
44849,71.91570500028601,6321198.0,942
44949,71.91570500028601,6321198.0,942
45049,71.91570500028601,6321198.0,942
45149,73.47121787394568,6321198.0,942
45249,73.47121787394568,6321198.0,942
45349,73.47121787394568,6321198.0,942
45449,73.47121787394568,6462358.0,942
45551,73.47121787394568,6462358.0,942
45648,73.47121787394568,6462358.0,942
45748,73.47121787394568,6462358.0,942
45848,74.96984069047251,6462358.0,942
45949,74.96984069047251,6462358.0,942
46049,74.96984069047251,6462358.0,942
46148,74.96984069047251,6584663.0,1044
46249,74.96984069047251,6584663.0,1044
46349,74.96984069047251,6584663.0,1044
46448,74.96984069047251,6584663.0,1044
46550,76.13729230476225,6584663.0,1044
46650,76.13729230476225,6584663.0,1044
46748,76.13729230476225,6584663.0,1044
46848,76.13729230476225,6700967.0,1044
46949,76.13729230476225,6700967.0,1044
47048,76.13729230476225,6700967.0,1044
47150,76.13729230476225,6700967.0,1044
47249,77.56634220345781,6700967.0,1044
47349,77.56634220345781,6700967.0,1044
47451,77.56634220345781,6700967.0,1044
47549,77.56634220345781,6820991.0,1044
47648,77.56634220345781,6820991.0,1044
47748,77.56634220345781,6820991.0,1044
47849,77.56634220345781,6820991.0,1044
47948,78.9084173853638,6820991.0,1139
48049,78.9084173853638,6820991.0,1139
48149,78.9084173853638,6820991.0,1139
48248,78.9084173853638,6931599.0,1139
48349,78.9084173853638,6931599.0,1139
48449,78.9084173853638,6931599.0,1139
48550,78.9084173853638,6931599.0,1139
48648,80.17004209683951,6931599.0,1139
48751,80.17004209683951,6931599.0,1139
48849,80.17004209683951,7043547.0,1139
48949,80.17004209683951,7043547.0,1139
49048,80.17004209683951,7043547.0,1139
49148,80.17004209683951,7043547.0,1139
49248,80.17004209683951,7043547.0,1139
49349,81.50000571807854,7043547.0,1139
49450,81.50000571807854,7043547.0,1139
49549,81.50000571807854,7170199.0,1139
49648,81.50000571807854,7170199.0,1139
49749,81.50000571807854,7170199.0,1139
49849,81.50000571807854,7170199.0,1246
49950,81.50000571807854,7170199.0,1246
50049,81.50000571807854,7170199.0,1246
50149,81.50000571807854,7170199.0,1246
50248,82.97861018150299,7170199.0,1246
50351,82.97861018150299,7170199.0,1246
50448,82.97861018150299,7289567.0,1246
50550,82.97861018150299,7289567.0,1246
50649,82.97861018150299,7289567.0,1246
50749,82.97861018150299,7289567.0,1246
50848,82.97861018150299,7289567.0,1246
50948,84.26177290416476,7397966.0,1246
51049,84.26177290416476,7397966.0,1246
51148,84.26177290416476,7397966.0,1246
51249,84.26177290416476,7397966.0,1246
51349,84.26177290416476,7397966.0,1246
51449,84.26177290416476,7397966.0,1246
51550,84.26177290416476,7397966.0,1246
51649,85.64374768026796,7397966.0,1246
51749,85.64374768026796,7397966.0,1246
51848,85.64374768026796,7534384.0,1357
51950,85.64374768026796,7534384.0,1357
52049,85.64374768026796,7534384.0,1357
52149,85.64374768026796,7534384.0,1357
52249,87.05906352620721,7534384.0,1357
52349,87.05906352620721,7534384.0,1357
52448,87.05906352620721,7644237.0,1357
52550,87.05906352620721,7644237.0,1357
52649,87.05906352620721,7644237.0,1357
52749,87.05906352620721,7644237.0,1357
52848,87.05906352620721,7644237.0,1357
52949,88.26031325035815,7644237.0,1357
53048,88.26031325035815,7644237.0,1357
53149,88.26031325035815,7644237.0,1357
53248,88.26031325035815,7750211.0,1357
53350,88.26031325035815,7750211.0,1357
53449,88.26031325035815,7750211.0,1357
53549,88.26031325035815,7750211.0,1357
53648,89.62362936743385,7750211.0,1460
53749,89.62362936743385,7750211.0,1460
53848,89.62362936743385,7750211.0,1460
53949,89.62362936743385,7879034.0,1460
54050,89.62362936743385,7879034.0,1460
54148,89.62362936743385,7879034.0,1460
54250,89.62362936743385,7879034.0,1460
54349,90.9063121980692,7879034.0,1460
54449,90.9063121980692,7879034.0,1460
54549,90.9063121980692,7981603.0,1460
54649,90.9063121980692,7981603.0,1460
54749,90.9063121980692,7981603.0,1460
54850,90.9063121980692,7981603.0,1460
54950,90.9063121980692,7981603.0,1460
55049,92.1794314661779,7981603.0,1460
55149,92.1794314661779,7981603.0,1460
55249,92.1794314661779,7981603.0,1460
55349,92.1794314661779,8092788.0,1460
55449,92.1794314661779,8092788.0,1460
55549,92.1794314661779,8092788.0,1569
55651,92.1794314661779,8092788.0,1569
55748,93.4618629247994,8092788.0,1569
55851,93.4618629247994,8092788.0,1569
55948,93.4618629247994,8092788.0,1569
56049,93.4618629247994,8206964.0,1569
56149,93.4618629247994,8206964.0,1569
56248,93.4618629247994,8206964.0,1569
56349,93.4618629247994,8206964.0,1569
56449,94.78266289353381,8206964.0,1569
56549,94.78266289353381,8206964.0,1569
56648,94.78266289353381,8206964.0,1569
56748,94.78266289353381,8323603.0,1569
56849,94.78266289353381,8323603.0,1569
56949,94.78266289353381,8323603.0,1569
57049,94.78266289353381,8323603.0,1569
57149,95.84556660206626,8421946.0,1569
57249,95.84556660206626,8421946.0,1569
57350,95.84556660206626,8421946.0,1569
57449,95.84556660206626,8421946.0,1569
57549,95.84556660206626,8421946.0,1569
57648,95.84556660206626,8421946.0,1681
57749,95.84556660206626,8421946.0,1681
57848,97.19183512620317,8538171.0,1681
57950,97.19183512620317,8538171.0,1681
58049,97.19183512620317,8538171.0,1681
58148,97.19183512620317,8538171.0,1681
58249,97.19183512620317,8538171.0,1681
58349,97.19183512620317,8538171.0,1681
58449,97.19183512620317,8538171.0,1681
58549,98.75027305602393,8538171.0,1681
58649,98.75027305602393,8538171.0,1681
58749,98.75027305602393,8538171.0,1681
58848,98.75027305602393,8666777.0,1681
58949,98.75027305602393,8666777.0,1681
59048,98.75027305602393,8666777.0,1681
59149,98.75027305602393,8666777.0,1681
59249,99.9425762216822,8666777.0,1681
59350,99.9425762216822,8666777.0,1681
59448,99.9425762216822,8777987.0,1787
59549,99.9425762216822,8777987.0,1787
59649,99.9425762216822,8777987.0,1787
59748,99.9425762216822,8777987.0,1787
59850,99.9425762216822,8777987.0,1787
59953,101.21381019968709,8777987.0,1787
60050,101.21381019968709,8777987.0,1787
60148,101.21381019968709,8885794.0,1787
60250,101.21381019968709,8885794.0,1787
60348,101.21381019968709,8885794.0,1787
60450,101.21381019968709,8885794.0,1787
60549,101.21381019968709,8885794.0,1787
60648,102.55310886344019,8885794.0,1787
60750,102.55310886344019,8885794.0,1787
60849,102.55310886344019,9012320.0,1787
60948,102.55310886344019,9012320.0,1787
61048,102.55310886344019,9012320.0,1787
61151,102.55310886344019,9012320.0,1787
61249,102.55310886344019,9012320.0,1787
61349,103.82574823952245,9012320.0,1890
61449,103.82574823952245,9012320.0,1890
61549,103.82574823952245,9116705.0,1890
61649,103.82574823952245,9116705.0,1890
61749,103.82574823952245,9116705.0,1890
61849,103.82574823952245,9116705.0,1890
61950,103.82574823952245,9116705.0,1890
62050,105.0072081305836,9116705.0,1890
62149,105.0072081305836,9116705.0,1890
62249,105.0072081305836,9225570.0,1890
62349,105.0072081305836,9225570.0,1890
62449,105.0072081305836,9225570.0,1890
62550,105.0072081305836,9225570.0,1890
62649,106.53051110846954,9225570.0,1890
62751,106.53051110846954,9225570.0,1890
62849,106.53051110846954,9225570.0,1890
62948,106.53051110846954,9360820.0,1890
63049,106.53051110846954,9360820.0,1890
63149,106.53051110846954,9360820.0,2001
63249,106.53051110846954,9360820.0,2001
63350,106.53051110846954,9360820.0,2001
63448,106.53051110846954,9360820.0,2001
63550,106.53051110846954,9360820.0,2001
63648,107.9005799919171,9470379.0,2001
63750,107.9005799919171,9470379.0,2001
63849,107.9005799919171,9470379.0,2001
63950,107.9005799919171,9470379.0,2001
64049,107.9005799919171,9470379.0,2001
64148,109.12409899129439,9470379.0,2001
64249,109.12409899129439,9470379.0,2001
64349,109.12409899129439,9592547.0,2001
64449,109.12409899129439,9592547.0,2001
64548,109.12409899129439,9592547.0,2001
64648,109.12409899129439,9592547.0,2001
64749,109.12409899129439,9592547.0,2001
64849,109.12409899129439,9592547.0,2001
64949,109.12409899129439,9592547.0,2001
65051,110.70417776630687,9592547.0,2001
65149,110.70417776630687,9592547.0,2001
65248,110.70417776630687,9725184.0,2104
65348,110.70417776630687,9725184.0,2104
65449,110.70417776630687,9725184.0,2104
65548,110.70417776630687,9725184.0,2104
65649,110.70417776630687,9725184.0,2104
65748,112.05764467084018,9725184.0,2104
65850,112.05764467084018,9725184.0,2104
65949,112.05764467084018,9838742.0,2104
66049,112.05764467084018,9838742.0,2104
66149,112.05764467084018,9838742.0,2104
66249,112.05764467084018,9838742.0,2104
66349,112.05764467084018,9838742.0,2104
66449,113.42453712611282,9838742.0,2104
66549,113.42453712611282,9838742.0,2104
66649,113.42453712611282,9954755.0,2104
66753,113.42453712611282,9954755.0,2104
66848,113.42453712611282,9954755.0,2104
66949,113.42453712611282,9954755.0,2104
67049,113.42453712611282,9954755.0,2104
67148,114.83715643590357,9954755.0,2201
67248,114.83715643590357,9954755.0,2201
67349,114.83715643590357,10083709.0,2201
67448,114.83715643590357,10083709.0,2201
67549,114.83715643590357,10083709.0,2201
67649,114.83715643590357,10083709.0,2201
67750,114.83715643590357,10083709.0,2201
67848,116.08311610051663,10083709.0,2201
67950,116.08311610051663,10083709.0,2201
68049,116.08311610051663,10186644.0,2201
68150,116.08311610051663,10186644.0,2201
68248,116.08311610051663,10186644.0,2201
68349,116.08311610051663,10186644.0,2201
68450,116.08311610051663,10186644.0,2201
68548,117.32953280515486,10186644.0,2201
68648,117.32953280515486,10186644.0,2201
68749,117.32953280515486,10306837.0,2201
68852,117.32953280515486,10306837.0,2201
68949,117.32953280515486,10306837.0,2303
69049,117.32953280515486,10306837.0,2303
69149,117.32953280515486,10306837.0,2303
69249,117.32953280515486,10306837.0,2303
69349,117.32953280515486,10306837.0,2303
69449,118.81147366076304,10306837.0,2303
69549,118.81147366076304,10306837.0,2303
69648,118.81147366076304,10437748.0,2303
69748,118.81147366076304,10437748.0,2303
69849,118.81147366076304,10437748.0,2303
69948,118.81147366076304,10437748.0,2303
70049,118.81147366076304,10437748.0,2303
70149,120.26031339254838,10437748.0,2303
70250,120.26031339254838,10437748.0,2303
70348,120.26031339254838,10552461.0,2303
70451,120.26031339254838,10552461.0,2303
70550,120.26031339254838,10552461.0,2303
70650,120.26031339254838,10552461.0,2303
70749,120.26031339254838,10552461.0,2303
70848,121.61945901939443,10552461.0,2402
70949,121.61945901939443,10552461.0,2402
71049,121.61945901939443,10677015.0,2402
71149,121.61945901939443,10677015.0,2402
