Time,axis_1_actual_position,axis_1_raw_position_resolver_motor,raw_position_1_ext
13610,19.42731959601194,1398504.0,3509
13710,19.42731959601194,1398504.0,3509
13811,19.42731959601194,1398504.0,3509
13911,19.42731959601194,1398504.0,3509
14009,21.217247882698747,1398504.0,3509
14111,21.217247882698747,1398504.0,3509
14210,21.217247882698747,1525596.0,3509
14311,21.217247882698747,1525596.0,3509
14411,21.217247882698747,1525596.0,3509
14511,21.217247882698747,1525596.0,3509
14610,22.881653340255326,1525596.0,3509
14710,22.881653340255326,1525596.0,3509
14809,22.881653340255326,1525596.0,3509
14909,22.881653340255326,1639502.0,3509
15010,22.881653340255326,1639502.0,3509
15110,22.881653340255326,1639502.0,3558
15210,22.881653340255326,1639502.0,3558
15309,24.457545470552574,1639502.0,3558
15410,24.457545470552574,1639502.0,3558
15512,24.457545470552574,1639502.0,3558
15609,24.457545470552574,1756807.0,3558
15709,24.457545470552574,1756807.0,3558
15810,24.457545470552574,1756807.0,3558
15910,24.457545470552574,1756807.0,3558
16010,24.457545470552574,1756807.0,3558
16109,24.457545470552574,1756807.0,3558
16209,24.457545470552574,1756807.0,3558
16310,26.262777264342116,1882666.0,3558
16410,26.262777264342116,1882666.0,3558
16510,26.262777264342116,1882666.0,3558
16610,26.262777264342116,1882666.0,3558
16710,26.262777264342116,1882666.0,3558
16809,26.262777264342116,1882666.0,3558
16911,26.262777264342116,1882666.0,3558
17010,26.262777264342116,1882666.0,3558
17110,27.92022658230654,1991697.0,3605
17211,27.92022658230654,1991697.0,3605
17310,27.92022658230654,1991697.0,3605
17411,27.92022658230654,1991697.0,3605
17509,29.43048966498232,1991697.0,3605
17613,29.43048966498232,1991697.0,3605
17710,29.43048966498232,1991697.0,3605
17809,29.43048966498232,2106732.0,3605
17910,29.43048966498232,2106732.0,3605
18010,29.43048966498232,2106732.0,3605
18110,29.43048966498232,2106732.0,3605
18210,31.226224198798086,2106732.0,3605
18312,31.226224198798086,2106732.0,3605
18410,31.226224198798086,2106732.0,3605
18509,31.226224198798086,2225811.0,3605
18610,31.226224198798086,2225811.0,3605
18710,31.226224198798086,2225811.0,3605
18810,31.226224198798086,2225811.0,3605
18909,31.226224198798086,2225811.0,3652
19010,31.226224198798086,2225811.0,3652
19110,32.8639691866525,2343406.0,3652
19209,32.8639691866525,2343406.0,3652
19310,32.8639691866525,2343406.0,3652
19409,32.8639691866525,2343406.0,3652
19511,32.8639691866525,2343406.0,3652
19609,34.41328602446708,2343406.0,3652
19710,34.41328602446708,2343406.0,3652
19810,34.41328602446708,2449054.0,3652
19913,34.41328602446708,2449054.0,3652
20010,34.41328602446708,2449054.0,3652
20109,34.41328602446708,2449054.0,3652
20211,34.41328602446708,2449054.0,3652
20309,34.41328602446708,2449054.0,3652
20410,34.41328602446708,2449054.0,3652
20510,34.41328602446708,2449054.0,3652
20610,36.10790100253814,2449054.0,3652
20711,36.10790100253814,2449054.0,3652
20811,36.10790100253814,2586132.0,3700
20910,36.10790100253814,2586132.0,3700
21011,36.10790100253814,2586132.0,3700
21109,36.10790100253814,2586132.0,3700
21210,36.10790100253814,2586132.0,3700
21309,37.87057257898631,2695733.0,3700
21411,37.87057257898631,2695733.0,3700
21510,37.87057257898631,2695733.0,3700
21609,37.87057257898631,2695733.0,3700
21710,37.87057257898631,2695733.0,3700
21810,39.41405477726543,2695733.0,3700
21910,39.41405477726543,2695733.0,3700
22010,39.41405477726543,2800998.0,3700
22109,39.41405477726543,2800998.0,3700
22210,39.41405477726543,2800998.0,3700
22310,39.41405477726543,2800998.0,3700
22417,39.41405477726543,2800998.0,3700
22510,39.41405477726543,2800998.0,3700
22610,39.41405477726543,2800998.0,3700
22710,41.10808771100328,2930502.0,3700
22810,41.10808771100328,2930502.0,3700
22910,41.10808771100328,2930502.0,3700
23010,41.10808771100328,2930502.0,3750
23109,41.10808771100328,2930502.0,3750
23209,41.10808771100328,2930502.0,3750
23310,41.10808771100328,2930502.0,3750
23410,41.10808771100328,2930502.0,3750
23509,42.84617146342367,3044274.0,3750
23610,42.84617146342367,3044274.0,3750
23710,42.84617146342367,3044274.0,3750
23811,42.84617146342367,3044274.0,3750
23909,44.4225462646314,3044274.0,3750
24011,44.4225462646314,3044274.0,3750
24110,44.4225462646314,3044274.0,3750
24209,44.4225462646314,3158891.0,3750
24310,44.4225462646314,3158891.0,3750
24410,44.4225462646314,3158891.0,3750
24510,44.4225462646314,3158891.0,3750
24610,44.4225462646314,3158891.0,3750
24710,46.15214068750872,3158891.0,3750
24809,46.15214068750872,3158891.0,3750
24910,46.15214068750872,3279850.0,3797
25010,46.15214068750872,3279850.0,3797
25110,46.15214068750872,3279850.0,3797
25212,46.15214068750872,3279850.0,3797
25311,46.15214068750872,3279850.0,3797
25410,46.15214068750872,3279850.0,3797
25510,46.15214068750872,3279850.0,3797
25609,47.98241458383001,3279850.0,3797
25710,47.98241458383001,3279850.0,3797
25810,47.98241458383001,3408214.0,3797
25910,47.98241458383001,3408214.0,3797
26010,47.98241458383001,3408214.0,3797
26110,47.98241458383001,3408214.0,3797
26209,47.98241458383001,3408214.0,3797
26310,49.59246277914505,3519920.0,3797
26409,49.59246277914505,3519920.0,3797
26510,49.59246277914505,3519920.0,3797
26610,49.59246277914505,3519920.0,3797
26710,49.59246277914505,3519920.0,3797
26810,49.59246277914505,3519920.0,3845
26910,49.59246277914505,3519920.0,3845
27009,51.358839564641286,3519920.0,3845
27111,51.358839564641286,3519920.0,3845
27210,51.358839564641286,3648412.0,3845
27310,51.358839564641286,3648412.0,3845
27409,51.358839564641286,3648412.0,3845
27509,51.358839564641286,3648412.0,3845
27610,51.358839564641286,3648412.0,3845
27710,53.01834733207686,3648412.0,3845
27811,53.01834733207686,3648412.0,3845
27910,53.01834733207686,3763214.0,3845
28010,53.01834733207686,3763214.0,3845
28111,53.01834733207686,3763214.0,3845
28210,53.01834733207686,3763214.0,3845
28313,53.01834733207686,3763214.0,3845
28409,54.58308124662016,3763214.0,3845
28509,54.58308124662016,3763214.0,3845
28610,54.58308124662016,3763214.0,3845
28709,54.58308124662016,3867148.0,3893
28810,54.58308124662016,3867148.0,3893
28909,54.58308124662016,3867148.0,3893
29010,54.58308124662016,3867148.0,3893
29111,56.213486797394694,3983479.0,3893
29212,56.213486797394694,3983479.0,3893
29309,56.213486797394694,3983479.0,3893
29410,56.213486797394694,3983479.0,3893
29510,56.213486797394694,3983479.0,3893
29610,56.213486797394694,3983479.0,3893
29709,56.213486797394694,3983479.0,3893
29810,57.858613810938735,3983479.0,3893
29909,57.858613810938735,3983479.0,3893
30010,57.858613810938735,3983479.0,3893
30109,57.858613810938735,4098714.0,3893
30210,57.858613810938735,4098714.0,3893
30310,59.26933311643049,4098714.0,3893
30412,59.26933311643049,4098714.0,3893
30510,59.26933311643049,4206268.0,3893
30610,59.26933311643049,4206268.0,3893
30711,59.26933311643049,4206268.0,3893
30809,59.26933311643049,4206268.0,3941
30912,59.26933311643049,4206268.0,3941
31009,60.84430249351653,4206268.0,3941
31110,60.84430249351653,4206268.0,3941
31210,60.84430249351653,4316477.0,3941
31310,60.84430249351653,4316477.0,3941
31410,60.84430249351653,4316477.0,3941
31510,60.84430249351653,4316477.0,3941
31610,60.84430249351653,4316477.0,3941
