Time,axis_1_raw_position_resolver_motor,axis_1_actual_position,axis_1_enc_position_resolver_motor,raw_position_1_ext
102,1455.0,0.020726456743964273,8.052978515625,3310
205,1455.0,0.020726456743964273,8.052978515625,3310
300,1455.0,0.020698064337465693,8.052978515625,3310
405,1455.0,0.020698064337465693,8.052978515625,3310
504,1455.0,0.020698064337465693,8.052978515625,3310
599,1458.0,0.020698064337465693,8.0145263671875,3310
697,1458.0,0.020698064337465693,8.0145263671875,3310
798,1458.0,0.020698064337465693,8.0145263671875,3310
898,1458.0,0.020698064337465693,8.0145263671875,3310
999,1458.0,0.020726456743964273,8.0145263671875,3310
1094,1458.0,0.020726456743964273,8.0145263671875,3310
1197,1458.0,0.020726456743964273,8.0145263671875,3310
1296,1461.0,0.020726456743964273,8.0145263671875,3310
1398,1461.0,0.020726456743964273,8.0145263671875,3310
1501,1461.0,0.020726456743964273,8.0145263671875,3310
1595,1461.0,0.020726456743964273,8.0035400390625,3310
1701,1461.0,0.020726456743964273,8.0035400390625,3310
1794,1461.0,0.020726456743964273,8.0035400390625,3310
1901,1461.0,0.020726456743964273,8.0035400390625,3310
2006,1461.0,0.020726456743964273,8.0035400390625,3310
2097,1461.0,0.02064127952446853,8.0035400390625,3310
2198,1461.0,0.02064127952446853,8.0035400390625,3310
2296,1458.0,0.02064127952446853,8.0035400390625,3310
2397,1458.0,0.02064127952446853,8.0035400390625,3310
2496,1458.0,0.02064127952446853,8.0035400390625,3310
2594,1458.0,0.02064127952446853,8.009033203125,3310
2696,1458.0,0.02064127952446853,8.009033203125,3310
2805,1458.0,0.02064127952446853,8.009033203125,3310
2896,1458.0,0.02064127952446853,8.009033203125,3310
2998,1458.0,0.02064127952446853,8.009033203125,3310
3095,1458.0,0.02066967193096711,8.009033203125,3310
3197,1458.0,0.02066967193096711,8.009033203125,3310
3296,1454.0,0.02066967193096711,7.998046875,3310
3395,1454.0,0.02066967193096711,7.998046875,3310
3497,1454.0,0.02066967193096711,7.998046875,3310
3594,1454.0,0.02066967193096711,7.998046875,3310
3699,1454.0,0.02066967193096711,7.998046875,3310
3797,1454.0,0.02066967193096711,7.998046875,3310
3896,1454.0,0.02066967193096711,7.998046875,3310
3995,1451.0,0.02066967193096711,7.998046875,3310
4100,1451.0,0.02066967193096711,7.998046875,3310
4199,1451.0,0.02066967193096711,7.998046875,3310
4301,1451.0,0.02066967193096711,8.0145263671875,3310
4398,1451.0,0.02066967193096711,8.0145263671875,3310
4500,1451.0,0.02066967193096711,8.0145263671875,3310
4597,1451.0,0.02066967193096711,8.0145263671875,3310
4698,1451.0,0.02066967193096711,8.0145263671875,3310
4796,1451.0,0.02062708332121924,8.0145263671875,3310
4897,1451.0,0.02062708332121924,8.0145263671875,3310
4997,1451.0,0.02062708332121924,8.0145263671875,3310
5098,1451.0,0.02062708332121924,8.0145263671875,3310
5197,1451.0,0.02062708332121924,8.0145263671875,3310
5294,1456.0,0.02062708332121924,190.3106689453125,3310
5397,1456.0,0.02062708332121924,190.3106689453125,3310
5497,1456.0,0.02062708332121924,190.3106689453125,3310
5595,1456.0,0.02062708332121924,190.3106689453125,3310
5700,1456.0,0.02062708332121924,190.3106689453125,3310
5795,1456.0,2.1574679888109385,190.3106689453125,3310
5897,1456.0,2.1574679888109385,190.3106689453125,3310
5996,190489.0,2.1574679888109385,190.3106689453125,3310
6097,190489.0,2.1574679888109385,190.3106689453125,3310
6198,190489.0,2.1574679888109385,190.3106689453125,3310
6295,190489.0,2.1574679888109385,217.2381591796875,3310
6395,190489.0,2.1574679888109385,217.2381591796875,3310
6498,190489.0,2.1574679888109385,217.2381591796875,3352
6594,190489.0,2.1574679888109385,217.2381591796875,3352
6699,190489.0,4.966030643447342,217.2381591796875,3352
6797,190489.0,4.966030643447342,217.2381591796875,3352
6899,190489.0,4.966030643447342,217.2381591796875,3352
6998,393469.0,4.966030643447342,185.86669921875,3352
7095,393469.0,4.966030643447342,185.86669921875,3352
7197,393469.0,4.966030643447342,185.86669921875,3352
7294,393469.0,4.966030643447342,185.86669921875,3352
7398,393469.0,4.966030643447342,185.86669921875,3352
7495,393469.0,4.966030643447342,185.86669921875,3352
7602,393469.0,4.966030643447342,185.86669921875,3352
7698,393469.0,7.839739674794738,185.86669921875,3352
7827,393469.0,7.839739674794738,185.86669921875,3352
7902,393469.0,7.839739674794738,185.86669921875,3352
7995,596025.0,7.839739674794738,185.86669921875,3352
8096,596025.0,7.839739674794738,185.86669921875,3352
8194,596025.0,7.839739674794738,313.6541748046875,3352
8296,596025.0,7.839739674794738,313.6541748046875,3352
