Time,axis_2_raw_position_resolver_motor,axis_2_actual_position,raw_position_2_ext
8807,398685.0,5.189095585103444,3934
8907,398685.0,5.189095585103444,3934
9007,398685.0,5.189095585103444,3934
9106,398685.0,5.189095585103444,3934
9207,398685.0,5.189095585103444,3934
9308,398685.0,7.086687877232869,3934
9409,398685.0,7.086687877232869,3934
9508,534508.0,7.086687877232869,3934
9607,534508.0,7.086687877232869,3934
9707,534508.0,7.086687877232869,3934
9807,534508.0,7.086687877232869,3934
9907,534508.0,7.086687877232869,3934
10008,534508.0,7.086687877232869,3934
10108,534508.0,7.086687877232869,3934
10206,534508.0,9.197436161150392,3934
10308,534508.0,9.197436161150392,3934
10407,534508.0,9.197436161150392,3934
10506,678376.0,9.197436161150392,3934
10607,678376.0,9.197436161150392,3934
10707,678376.0,9.197436161150392,4011
10807,678376.0,9.197436161150392,4011
10908,678376.0,11.005194879118307,4011
11008,678376.0,11.005194879118307,4011
11109,678376.0,11.005194879118307,4011
11207,817591.0,11.005194879118307,4011
11307,817591.0,11.005194879118307,4011
11407,817591.0,11.005194879118307,4011
11508,817591.0,11.005194879118307,4011
11607,817591.0,11.005194879118307,4011
11708,817591.0,11.005194879118307,4011
11806,817591.0,12.906634342328289,4011
11907,817591.0,12.906634342328289,4011
12007,817591.0,12.906634342328289,4011
12107,938585.0,12.906634342328289,4011
12207,938585.0,12.906634342328289,4011
12307,938585.0,12.906634342328289,4011
12407,938585.0,12.906634342328289,4011
12507,938585.0,12.906634342328289,4011
12607,938585.0,12.906634342328289,4011
12707,938585.0,12.906634342328289,4011
12807,938585.0,14.825464154518652,4091
12911,938585.0,14.825464154518652,4091
13007,1090021.0,14.825464154518652,4091
13107,1090021.0,14.825464154518652,4091
13206,1090021.0,14.825464154518652,4091
13308,1090021.0,14.825464154518652,4091
13407,1090021.0,14.825464154518652,4091
13507,1090021.0,14.825464154518652,4091
13607,1222470.0,16.917445057740615,4091
13706,1222470.0,16.917445057740615,4091
13806,1222470.0,16.917445057740615,4091
13907,1222470.0,16.917445057740615,4091
14009,1222470.0,16.917445057740615,4091
14107,1222470.0,16.917445057740615,4091
14208,1222470.0,16.917445057740615,4091
14306,1222470.0,18.919620779207563,4091
14409,1222470.0,18.919620779207563,4091
14508,1222470.0,18.919620779207563,4091
14606,1363309.0,18.919620779207563,72
14707,1363309.0,18.919620779207563,72
14807,1363309.0,18.919620779207563,72
14908,1363309.0,18.919620779207563,72
15007,1363309.0,18.919620779207563,72
15110,1363309.0,18.919620779207563,72
15208,1363309.0,20.690795881402053,72
15308,1363309.0,20.690795881402053,72
15407,1497359.0,20.690795881402053,72
15508,1497359.0,20.690795881402053,72
15607,1497359.0,20.690795881402053,72
15707,1497359.0,20.690795881402053,72
15808,1497359.0,20.690795881402053,72
15906,1497359.0,22.633347549221984,72
16009,1497359.0,22.633347549221984,72
16108,1621681.0,22.633347549221984,72
16207,1621681.0,22.633347549221984,72
16308,1621681.0,22.633347549221984,72
16406,1621681.0,22.633347549221984,72
16508,1621681.0,22.633347549221984,72
16607,1621681.0,24.304425222305728,148
16708,1621681.0,24.304425222305728,148
16808,1621681.0,24.304425222305728,148
16907,1621681.0,24.304425222305728,148
17007,1621681.0,24.304425222305728,148
17107,1760011.0,24.304425222305728,148
17208,1760011.0,24.304425222305728,148
17307,1760011.0,24.304425222305728,148
17408,1760011.0,24.304425222305728,148
17509,1760011.0,26.382650004579126,148
17610,1760011.0,26.382650004579126,148
17708,1760011.0,26.382650004579126,148
17807,1886352.0,26.382650004579126,148
17908,1886352.0,26.382650004579126,148
18007,1886352.0,26.382650004579126,148
18107,1886352.0,26.382650004579126,148
18207,1886352.0,26.382650004579126,148
18308,1886352.0,26.382650004579126,148
18407,1886352.0,28.308734076629875,223
18507,1886352.0,28.308734076629875,223
18606,2028863.0,28.308734076629875,223
18709,2028863.0,28.308734076629875,223
18808,2028863.0,28.308734076629875,223
18907,2028863.0,28.308734076629875,223
19008,2028863.0,28.308734076629875,223
19108,2028863.0,28.308734076629875,223
19206,2028863.0,28.308734076629875,223
19307,2028863.0,30.157647587817483,223
19410,2028863.0,30.157647587817483,223
19507,2163843.0,30.157647587817483,223
19607,2163843.0,30.157647587817483,223
19708,2163843.0,30.157647587817483,223
19807,2163843.0,30.157647587817483,223
19908,2163843.0,30.157647587817483,223
20007,2163843.0,32.21172462836384,223
20107,2163843.0,32.21172462836384,223
20206,2295791.0,32.21172462836384,223
20307,2295791.0,32.21172462836384,223
20407,2295791.0,32.21172462836384,300
20508,2295791.0,32.21172462836384,300
20607,2295791.0,32.21172462836384,300
20707,2295791.0,32.21172462836384,300
20807,2295791.0,32.21172462836384,300
20906,2415647.0,33.86529838284121,300
21007,2415647.0,33.86529838284121,300
21107,2415647.0,33.86529838284121,300
21207,2415647.0,33.86529838284121,300
21306,2415647.0,33.86529838284121,300
21407,2415647.0,33.86529838284121,300
21508,2415647.0,33.86529838284121,300
21607,2415647.0,33.86529838284121,300
21709,2415647.0,33.86529838284121,300
21809,2415647.0,33.86529838284121,300
21907,2567630.0,35.99931424388432,300
22007,2567630.0,35.99931424388432,300
22107,2567630.0,35.99931424388432,300
22206,2567630.0,35.99931424388432,300
22308,2567630.0,35.99931424388432,300
22407,2567630.0,35.99931424388432,374
22507,2567630.0,35.99931424388432,374
22607,2567630.0,37.72934874906237,374
22707,2567630.0,37.72934874906237,374
22807,2697209.0,37.72934874906237,374
22907,2697209.0,37.72934874906237,374
23007,2697209.0,37.72934874906237,374
23110,2697209.0,37.72934874906237,374
23208,2697209.0,37.72934874906237,374
23307,2697209.0,37.72934874906237,374
23408,2697209.0,37.72934874906237,374
23506,2840896.0,39.87971863624866,374
23607,2840896.0,39.87971863624866,374
23708,2840896.0,39.87971863624866,374
23808,2840896.0,39.87971863624866,374
23907,2840896.0,39.87971863624866,374
24009,2840896.0,39.87971863624866,374
24106,2840896.0,39.87971863624866,374
24207,2840896.0,41.90960534645822,374
24308,2840896.0,41.90960534645822,374
24406,2986833.0,41.90960534645822,450
24507,2986833.0,41.90960534645822,450
24608,2986833.0,41.90960534645822,450
24707,2986833.0,41.90960534645822,450
24807,2986833.0,41.90960534645822,450
24907,2986833.0,41.90960534645822,450
25007,2986833.0,41.90960534645822,450
25110,2986833.0,43.783319624722346,450
25208,2986833.0,43.783319624722346,450
25307,2986833.0,43.783319624722346,450
25406,3110375.0,43.783319624722346,450
25507,3110375.0,43.783319624722346,450
25608,3110375.0,43.783319624722346,450
25708,3110375.0,43.783319624722346,450
25806,3110375.0,45.556269252323,450
25908,3110375.0,45.556269252323,450
26008,3110375.0,45.556269252323,450
26107,3248300.0,45.556269252323,450
26208,3248300.0,45.556269252323,450
26307,3248300.0,45.556269252323,525
26407,3248300.0,45.556269252323,525
26507,3248300.0,45.556269252323,525
26607,3248300.0,45.556269252323,525
26707,3367322.0,47.40822075100595,525
26808,3367322.0,47.40822075100595,525
26907,3367322.0,47.40822075100595,525
27008,3367322.0,47.40822075100595,525
27107,3367322.0,47.40822075100595,525
27207,3367322.0,47.40822075100595,525
27306,3367322.0,47.40822075100595,525
27407,3367322.0,49.45180679735108,525
27511,3367322.0,49.45180679735108,525
27608,3367322.0,49.45180679735108,525
27706,3517174.0,49.45180679735108,525
27807,3517174.0,49.45180679735108,525
27907,3517174.0,49.45180679735108,525
28006,3517174.0,49.45180679735108,525
28107,3517174.0,49.45180679735108,600
28207,3517174.0,49.45180679735108,600
28308,3517174.0,49.45180679735108,600
28406,3639980.0,51.27905690238027,600
28506,3639980.0,51.27905690238027,600
28608,3639980.0,51.27905690238027,600
28708,3639980.0,51.27905690238027,600
28807,3639980.0,51.27905690238027,600
28907,3639980.0,51.27905690238027,600
29007,3639980.0,53.14597119928798,600
29106,3639980.0,53.14597119928798,600
29207,3639980.0,53.14597119928798,600
29307,3772515.0,53.14597119928798,600
29407,3772515.0,53.14597119928798,600
29507,3772515.0,53.14597119928798,600
29608,3772515.0,53.14597119928798,600
29707,3772515.0,54.816580397664495,600
29807,3772515.0,54.816580397664495,600
29906,3772515.0,54.816580397664495,600
30007,3892944.0,54.816580397664495,600
30106,3892944.0,54.816580397664495,600
30207,3892944.0,54.816580397664495,675
30308,3892944.0,54.816580397664495,675
30407,3892944.0,54.816580397664495,675
30509,3892944.0,54.816580397664495,675
30607,3892944.0,54.816580397664495,675
30707,3892944.0,56.98123166531958,675
30808,3892944.0,56.98123166531958,675
30907,4042018.0,56.98123166531958,675
31008,4042018.0,56.98123166531958,675
31106,4042018.0,56.98123166531958,675
31208,4042018.0,56.98123166531958,675
31307,4042018.0,56.98123166531958,675
31407,4042018.0,58.5806752968074,675
31507,4042018.0,58.5806752968074,675
31606,4042018.0,58.5806752968074,675
31707,4042018.0,58.5806752968074,675
31807,4174600.0,58.5806752968074,675
31908,4174600.0,58.5806752968074,675
32006,4174600.0,58.5806752968074,675
32107,4174600.0,58.5806752968074,750
32207,4174600.0,58.5806752968074,750
32306,4174600.0,60.63003919787499,750
32408,4174600.0,60.63003919787499,750
32507,4302509.0,60.63003919787499,750
32608,4302509.0,60.63003919787499,750
32708,4302509.0,60.63003919787499,750
32807,4302509.0,60.63003919787499,750
32908,4302509.0,60.63003919787499,750
33007,4302509.0,62.369883279498296,750
33109,4302509.0,62.369883279498296,750
33206,4434721.0,62.369883279498296,750
33308,4434721.0,62.369883279498296,750
33407,4434721.0,62.369883279498296,750
33508,4434721.0,62.369883279498296,750
33608,4434721.0,62.369883279498296,750
33707,4434721.0,62.369883279498296,750
33807,4434721.0,62.369883279498296,750
33908,4434721.0,64.29011851581033,824
34007,4434721.0,64.29011851581033,824
34107,4434721.0,64.29011851581033,824
34207,4574553.0,64.29011851581033,824
34307,4574553.0,64.29011851581033,824
34407,4574553.0,64.29011851581033,824
34508,4574553.0,64.29011851581033,824
34607,4574553.0,64.29011851581033,824
34707,4574553.0,64.29011851581033,824
34807,4574553.0,66.60659817721658,824
34909,4574553.0,66.60659817721658,824
35007,4574553.0,66.60659817721658,824
35107,4722618.0,66.60659817721658,824
35207,4722618.0,66.60659817721658,824
35306,4722618.0,66.60659817721658,824
35407,4722618.0,66.60659817721658,824
35508,4722618.0,66.60659817721658,824
35607,4722618.0,66.60659817721658,824
35710,4722618.0,66.60659817721658,824
35807,4856472.0,68.45758433407859,899
35908,4856472.0,68.45758433407859,899
36007,4856472.0,68.45758433407859,899
36108,4856472.0,68.45758433407859,899
36207,4856472.0,68.45758433407859,899
36307,4856472.0,68.45758433407859,899
36407,4856472.0,70.46675878374744,899
36510,4856472.0,70.46675878374744,899
36607,4856472.0,70.46675878374744,899
36706,4997769.0,70.46675878374744,899
36808,4997769.0,70.46675878374744,899
36907,4997769.0,70.46675878374744,899
37007,4997769.0,70.46675878374744,899
37107,4997769.0,70.46675878374744,899
37206,4997769.0,70.46675878374744,899
37307,4997769.0,70.46675878374744,899
37407,4997769.0,72.36645211395776,899
37506,4997769.0,72.36645211395776,899
37607,5139567.0,72.36645211395776,899
37707,5139567.0,72.36645211395776,899
37808,5139567.0,72.36645211395776,974
37908,5139567.0,72.36645211395776,974
38007,5139567.0,72.36645211395776,974
38107,5139567.0,72.36645211395776,974
38207,5139567.0,72.36645211395776,974
38307,5139567.0,74.50810553234899,974
38407,5139567.0,74.50810553234899,974
38506,5285038.0,74.50810553234899,974
38608,5285038.0,74.50810553234899,974
38708,5285038.0,74.50810553234899,974
38807,5285038.0,74.50810553234899,974
38907,5285038.0,74.50810553234899,974
39008,5285038.0,74.50810553234899,974
39109,5285038.0,74.50810553234899,974
39208,5285038.0,76.52200731769985,974
39308,5285038.0,76.52200731769985,974
39407,5429008.0,76.52200731769985,974
39507,5429008.0,76.52200731769985,974
39607,5429008.0,76.52200731769985,1051
39707,5429008.0,76.52200731769985,1051
39807,5429008.0,78.40932155867678,1051
39908,5429008.0,78.40932155867678,1051
40007,5429008.0,78.40932155867678,1051
40107,5552552.0,78.40932155867678,1051
40209,5552552.0,78.40932155867678,1051
40308,5552552.0,78.40932155867678,1051
40407,5552552.0,78.40932155867678,1051
40506,5552552.0,78.40932155867678,1051
40607,5552552.0,78.40932155867678,1051
40708,5552552.0,78.40932155867678,1051
40806,5552552.0,80.35366194810612,1051
40907,5552552.0,80.35366194810612,1051
41007,5703256.0,80.35366194810612,1051
41107,5703256.0,80.35366194810612,1051
41208,5703256.0,80.35366194810612,1051
41307,5703256.0,80.35366194810612,1051
41406,5703256.0,80.35366194810612,1128
41507,5703256.0,80.35366194810612,1128
41607,5703256.0,80.35366194810612,1128
41707,5820342.0,82.19143143974304,1128
41807,5820342.0,82.19143143974304,1128
41908,5820342.0,82.19143143974304,1128
42008,5820342.0,82.19143143974304,1128
42107,5820342.0,82.19143143974304,1128
42207,5820342.0,82.19143143974304,1128
42308,5820342.0,82.19143143974304,1128
42409,5820342.0,84.09443248531045,1128
42507,5820342.0,84.09443248531045,1128
42607,5954824.0,84.09443248531045,1128
42706,5954824.0,84.09443248531045,1128
42806,5954824.0,84.09443248531045,1128
42909,5954824.0,84.09443248531045,1128
43008,5954824.0,84.09443248531045,1128
43106,5954824.0,85.88798080382581,1128
43207,5954824.0,85.88798080382581,1128
43306,6086791.0,85.88798080382581,1128
43407,6086791.0,85.88798080382581,1128
43507,6086791.0,85.88798080382581,1206
43607,6086791.0,85.88798080382581,1206
43707,6086791.0,85.88798080382581,1206
43806,6086791.0,85.88798080382581,1206
43909,6086791.0,85.88798080382581,1206
44007,6086791.0,87.90242204490015,1206
44108,6086791.0,87.90242204490015,1206
44208,6223343.0,87.90242204490015,1206
44307,6223343.0,87.90242204490015,1206
44408,6223343.0,87.90242204490015,1206
44507,6223343.0,87.90242204490015,1206
44608,6223343.0,87.90242204490015,1206
44707,6223343.0,89.58922911118411,1206
44807,6223343.0,89.58922911118411,1206
44907,6223343.0,89.58922911118411,1206
45006,6357177.0,89.58922911118411,1206
45107,6357177.0,89.58922911118411,1206
45208,6357177.0,89.58922911118411,1206
45307,6357177.0,89.58922911118411,1206
45407,6357177.0,89.58922911118411,1286
45508,6357177.0,89.58922911118411,1286
45607,6357177.0,89.58922911118411,1286
45707,6357177.0,91.7638745059267,1286
45808,6357177.0,91.7638745059267,1286
45908,6492864.0,91.7638745059267,1286
46008,6492864.0,91.7638745059267,1286
46107,6492864.0,91.7638745059267,1286
46208,6492864.0,91.7638745059267,1286
46307,6492864.0,91.7638745059267,1286
46407,6492864.0,91.7638745059267,1286
46507,6492864.0,91.7638745059267,1286
46607,6492864.0,93.74498306177169,1286
46708,6492864.0,93.74498306177169,1286
46810,6647790.0,93.74498306177169,1286
46908,6647790.0,93.74498306177169,1286
47007,6647790.0,93.74498306177169,1286
47107,6647790.0,93.74498306177169,1286
47207,6647790.0,93.74498306177169,1286
47308,6647790.0,95.68141616599118,1365
47406,6647790.0,95.68141616599118,1365
47508,6770012.0,95.68141616599118,1365
47607,6770012.0,95.68141616599118,1365
47708,6770012.0,95.68141616599118,1365
47808,6770012.0,95.68141616599118,1365
47906,6770012.0,95.68141616599118,1365
48007,6770012.0,95.68141616599118,1365
48107,6770012.0,95.68141616599118,1365
48208,6770012.0,97.52952049359358,1365
48308,6770012.0,97.52952049359358,1365
48407,6770012.0,97.52952049359358,1365
48507,6897594.0,97.52952049359358,1365
48607,6897594.0,97.52952049359358,1365
48707,6897594.0,97.52952049359358,1365
48807,6897594.0,97.52952049359358,1365
48907,6897594.0,99.25397589089465,1365
49009,6897594.0,99.25397589089465,1365
49106,7025149.0,99.25397589089465,1445
49207,7025149.0,99.25397589089465,1445
49307,7025149.0,99.25397589089465,1445
49406,7025149.0,99.25397589089465,1445
49509,7025149.0,99.25397589089465,1445
49608,7025149.0,99.25397589089465,1445
49708,7025149.0,99.25397589089465,1445
49807,7025149.0,101.3251309639499,1445
49908,7025149.0,101.3251309639499,1445
50007,7171382.0,101.3251309639499,1445
50108,7171382.0,101.3251309639499,1445
50207,7171382.0,101.3251309639499,1445
50307,7171382.0,101.3251309639499,1445
50408,7171382.0,101.3251309639499,1445
50507,7171382.0,103.08489231873197,1445
50608,7171382.0,103.08489231873197,1445
50707,7171382.0,103.08489231873197,1445
50808,7171382.0,103.08489231873197,1445
50907,7311770.0,103.08489231873197,1445
51006,7311770.0,103.08489231873197,1445
51108,7311770.0,103.08489231873197,1445
51207,7311770.0,103.08489231873197,1523
51307,7311770.0,103.08489231873197,1523
51407,7311770.0,105.25613062469472,1523
51507,7311770.0,105.25613062469472,1523
51606,7443733.0,105.25613062469472,1523
51707,7443733.0,105.25613062469472,1523
51807,7443733.0,105.25613062469472,1523
51907,7443733.0,105.25613062469472,1523
52008,7443733.0,105.25613062469472,1523
52107,7443733.0,105.25613062469472,1523
52206,7443733.0,105.25613062469472,1523
52308,7443733.0,105.25613062469472,1523
52407,7443733.0,107.04080631617929,1523
52508,7443733.0,107.04080631617929,1523
52606,7583918.0,107.04080631617929,1523
52707,7583918.0,107.04080631617929,1523
52807,7583918.0,107.04080631617929,1523
52908,7583918.0,107.04080631617929,1523
53006,7583918.0,107.04080631617929,1523
53107,7583918.0,108.99539636435462,1603
53207,7583918.0,108.99539636435462,1603
53307,7718035.0,108.99539636435462,1603
53407,7718035.0,108.99539636435462,1603
53507,7718035.0,108.99539636435462,1603
53608,7718035.0,108.99539636435462,1603
53707,7718035.0,108.99539636435462,1603
53807,7718035.0,108.99539636435462,1603
53907,7718035.0,108.99539636435462,1603
54006,7718035.0,111.12255545922831,1603
54111,7718035.0,111.12255545922831,1603
54208,7865483.0,111.12255545922831,1603
54307,7865483.0,111.12255545922831,1603
54407,7865483.0,111.12255545922831,1603
54508,7865483.0,111.12255545922831,1603
54607,7865483.0,111.12255545922831,1603
54707,7865483.0,111.12255545922831,1603
54807,7865483.0,111.12255545922831,1603
54907,7865483.0,112.98406100269804,1686
55006,7865483.0,112.98406100269804,1686
55106,7994645.0,112.98406100269804,1686
55207,7994645.0,112.98406100269804,1686
55306,7994645.0,112.98406100269804,1686
55408,7994645.0,112.98406100269804,1686
55507,7994645.0,112.98406100269804,1686
55607,7994645.0,115.00286047816991,1686
55710,7994645.0,115.00286047816991,1686
55807,8130956.0,115.00286047816991,1686
55908,8130956.0,115.00286047816991,1686
56007,8130956.0,115.00286047816991,1686
56107,8130956.0,115.00286047816991,1686
56207,8130956.0,115.00286047816991,1686
56307,8130956.0,116.63881674441491,1686
56407,8130956.0,116.63881674441491,1686
56507,8251354.0,116.63881674441491,1686
56609,8251354.0,116.63881674441491,1686
56706,8251354.0,116.63881674441491,1686
56807,8251354.0,116.63881674441491,1686
56907,8251354.0,116.63881674441491,1686
57007,8251354.0,116.63881674441491,1766
57107,8251354.0,116.63881674441491,1766
57207,8251354.0,118.72621227398736,1766
57307,8251354.0,118.72621227398736,1766
57406,8393486.0,118.72621227398736,1766
57509,8393486.0,118.72621227398736,1766
57607,8393486.0,118.72621227398736,1766
57707,8393486.0,118.72621227398736,1766
57807,8393486.0,118.72621227398736,1766
57907,8393486.0,118.72621227398736,1766
58007,8393486.0,118.72621227398736,1766
58107,8393486.0,120.59891862182077,1766
58208,8393486.0,120.59891862182077,1766
58308,8393486.0,120.59891862182077,1766
58406,8539030.0,120.59891862182077,1766
58507,8539030.0,120.59891862182077,1766
58608,8539030.0,120.59891862182077,1766
58707,8539030.0,120.59891862182077,1766
58807,8539030.0,120.59891862182077,1846
58907,8539030.0,120.59891862182077,1846
59006,8671378.0,122.61858406569084,1846
59107,8671378.0,122.61858406569084,1846
59207,8671378.0,122.61858406569084,1846
59306,8671378.0,122.61858406569084,1846
59408,8671378.0,122.61858406569084,1846
59507,8671378.0,122.61858406569084,1846
59607,8671378.0,122.61858406569084,1846
59708,8671378.0,122.61858406569084,1846
59809,8671378.0,122.61858406569084,1846
59906,8814652.0,124.67014837826207,1846
60007,8814652.0,124.67014837826207,1846
60107,8814652.0,124.67014837826207,1846
60208,8814652.0,124.67014837826207,1846
60307,8814652.0,124.67014837826207,1846
60407,8814652.0,124.67014837826207,1846
60508,8814652.0,124.67014837826207,1846
60607,8814652.0,126.5707360692771,1846
60707,8814652.0,126.5707360692771,1846
60807,8944295.0,126.5707360692771,1927
60908,8944295.0,126.5707360692771,1927
61006,8944295.0,126.5707360692771,1927
61106,8944295.0,126.5707360692771,1927
61207,8944295.0,126.5707360692771,1927
61306,8944295.0,126.5707360692771,1927
61408,8944295.0,126.5707360692771,1927
61507,8944295.0,128.51871068673825,1927
61607,8944295.0,128.51871068673825,1927
61707,8944295.0,128.51871068673825,1927
61807,9094926.0,128.51871068673825,1927
61907,9094926.0,128.51871068673825,1927
62007,9094926.0,128.51871068673825,1927
62107,9094926.0,128.51871068673825,1927
62207,9094926.0,130.4568899239574,1927
62308,9094926.0,130.4568899239574,1927
62408,9094926.0,130.4568899239574,1927
62507,9232732.0,130.4568899239574,1927
62607,9232732.0,130.4568899239574,1927
62707,9232732.0,130.4568899239574,2006
62808,9232732.0,130.4568899239574,2006
62907,9232732.0,130.4568899239574,2006
63008,9232732.0,130.4568899239574,2006
63107,9232732.0,132.63218834404944,2006
63208,9232732.0,132.63218834404944,2006
63308,9232732.0,132.63218834404944,2006
63407,9379669.0,132.63218834404944,2006
63510,9379669.0,132.63218834404944,2006
63607,9379669.0,132.63218834404944,2006
63708,9379669.0,132.63218834404944,2006
63808,9379669.0,132.63218834404944,2006
63907,9379669.0,132.63218834404944,2006
64009,9379669.0,132.63218834404944,2006
64107,9379669.0,134.70220772084477,2006
64208,9379669.0,134.70220772084477,2006
64309,9520994.0,134.70220772084477,2006
64408,9520994.0,134.70220772084477,2006
64507,9520994.0,134.70220772084477,2006
64607,9520994.0,134.70220772084477,2006
64707,9520994.0,134.70220772084477,2006
64807,9520994.0,136.33269844883878,2083
64906,9520994.0,136.33269844883878,2083
65007,9630495.0,136.33269844883878,2083
65107,9630495.0,136.33269844883878,2083
65207,9630495.0,136.33269844883878,2083
65307,9630495.0,136.33269844883878,2083
65407,9630495.0,136.33269844883878,2083
65506,9630495.0,136.33269844883878,2083
65608,9630495.0,136.33269844883878,2083
65707,9630495.0,138.26901798343226,2083
65807,9630495.0,138.26901798343226,2083
65908,9630495.0,138.26901798343226,2083
66007,9779288.0,138.26901798343226,2083
66108,9779288.0,138.26901798343226,2083
66207,9779288.0,138.26901798343226,2083
66307,9779288.0,138.26901798343226,2083
66407,9779288.0,140.34535467067352,2083
66508,9779288.0,140.34535467067352,2083
66607,9779288.0,140.34535467067352,2083
66707,9913652.0,140.34535467067352,2160
66808,9913652.0,140.34535467067352,2160
66907,9913652.0,140.34535467067352,2160
67008,9913652.0,140.34535467067352,2160
67106,9913652.0,140.34535467067352,2160
67208,9913652.0,140.34535467067352,2160
67307,9913652.0,140.34535467067352,2160
67407,9913652.0,142.3259663594048,2160
67508,9913652.0,142.3259663594048,2160
67607,10054660.0,142.3259663594048,2160
67708,10054660.0,142.3259663594048,2160
67807,10054660.0,142.3259663594048,2160
67908,10054660.0,142.3259663594048,2160
68007,10054660.0,142.3259663594048,2160
68107,10054660.0,144.0815966190413,2160
68208,10054660.0,144.0815966190413,2160
68306,10183428.0,144.0815966190413,2160
68407,10183428.0,144.0815966190413,2160
68507,10183428.0,144.0815966190413,2160
68607,10183428.0,144.0815966190413,2238
68708,10183428.0,144.0815966190413,2238
68806,10183428.0,144.0815966190413,2238
68910,10183428.0,144.0815966190413,2238
69006,10307691.0,145.91256612932182,2238
69107,10307691.0,145.91256612932182,2238
69208,10307691.0,145.91256612932182,2238
69307,10307691.0,145.91256612932182,2238
69407,10307691.0,145.91256612932182,2238
69507,10307691.0,145.91256612932182,2238
69607,10307691.0,145.91256612932182,2238
69707,10307691.0,145.91256612932182,2238
69806,10307691.0,145.91256612932182,2238
69907,10307691.0,145.91256612932182,2238
70006,10307691.0,146.55566833271791,2238
70107,10307691.0,146.55566833271791,2238
70208,10323579.0,146.55566833271791,2238
70308,10323579.0,146.55566833271791,2238
70407,10323579.0,146.55566833271791,2238
70508,10323579.0,146.55566833271791,2238
